Run,REG_TID,REG_DSEE,MCU_TID,MCU_SEL,MCU_SEFI,SRAM_SEL,SRAM_TID,REG,MCU,SRAM,Payload
90,inf,57991795.5225137,inf,903.7761097337124,498.289512455384,483.7413276001146,inf,57991795.5225137,498.289512455384,483.7413276001146,483.7413276001146
91,inf,99543751.3732703,inf,356.45971986851225,472.4324427483545,298.2793050861363,inf,99543751.3732703,356.45971986851225,298.2793050861363,298.2793050861363
92,inf,89754613.44036302,inf,870.8025886879195,446.74442526286856,360.08805257256955,inf,89754613.44036302,446.74442526286856,360.08805257256955,360.08805257256955
93,inf,27413557.68973392,inf,677.2431400384918,688.7491829984211,231.30284116257235,inf,27413557.68973392,677.2431400384918,231.30284116257235,231.30284116257235
94,inf,52317860.267708644,inf,901.3146212763107,636.0589907498312,637.7977593220527,inf,52317860.267708644,636.0589907498312,637.7977593220527,636.0589907498312
95,inf,65470685.25200339,inf,778.8641278937263,820.6649412917999,475.2288289733585,inf,65470685.25200339,778.8641278937263,475.2288289733585,475.2288289733585
96,inf,49576798.10155155,inf,837.179344834018,637.2765428929287,474.0837768871635,inf,49576798.10155155,637.2765428929287,474.0837768871635,474.0837768871635
97,inf,30446720.876460336,inf,756.3989688955369,663.8068832453623,168.72155163671715,inf,30446720.876460336,663.8068832453623,168.72155163671715,168.72155163671715
98,inf,38338675.700035706,inf,758.0047187761954,527.3689829632866,492.74930202814454,inf,38338675.700035706,527.3689829632866,492.74930202814454,492.74930202814454
99,inf,33098557.54541755,inf,506.26271476416605,440.14731470373414,653.417423515165,inf,33098557.54541755,440.14731470373414,653.417423515165,440.14731470373414
100,inf,61539139.683531635,inf,876.0732916362819,591.8276948619412,550.0072815640264,inf,61539139.683531635,591.8276948619412,550.0072815640264,550.0072815640264
101,inf,108672211.5595615,inf,635.2303907143773,653.613896545576,671.0945560768732,inf,108672211.5595615,635.2303907143773,671.0945560768732,635.2303907143773
102,inf,76772393.15837376,inf,612.9631249706468,318.2808594457332,415.0810903818269,inf,76772393.15837376,318.2808594457332,415.0810903818269,318.2808594457332
103,inf,100003435.41485257,inf,751.6237777394392,595.9664359986343,516.2238126467482,inf,100003435.41485257,595.9664359986343,516.2238126467482,516.2238126467482
104,inf,39723852.03411745,inf,620.1392311142504,642.332764387552,512.7221595832375,inf,39723852.03411745,620.1392311142504,512.7221595832375,512.7221595832375
105,inf,126914468.13684885,inf,809.1467118409571,672.8584438345465,813.9516442912889,inf,126914468.13684885,672.8584438345465,813.9516442912889,672.8584438345465
106,inf,42313785.03750287,inf,885.2051085390952,754.3993283886352,432.52742699957577,inf,42313785.03750287,754.3993283886352,432.52742699957577,432.52742699957577
107,inf,26047888.336023796,inf,972.026654456036,569.696277927694,318.7997369779941,inf,26047888.336023796,569.696277927694,318.7997369779941,318.7997369779941
108,inf,4703529.328400764,inf,710.9829555681307,827.1132868638844,566.0963529630078,inf,4703529.328400764,710.9829555681307,566.0963529630078,566.0963529630078
109,inf,58806173.40094093,inf,702.2924103130563,561.8096977600837,44.472384791555164,inf,58806173.40094093,561.8096977600837,44.472384791555164,44.472384791555164
110,inf,10890562.72868703,inf,608.3528109466803,480.3183188147018,439.3046467297866,inf,10890562.72868703,480.3183188147018,439.3046467297866,439.3046467297866
111,inf,14329080.300296474,inf,522.5106214983186,629.2785296973693,682.8581279353775,inf,14329080.300296474,522.5106214983186,682.8581279353775,522.5106214983186
112,inf,104725677.70584884,inf,678.9510718232206,596.469458463079,666.84093851362,inf,104725677.70584884,596.469458463079,666.84093851362,596.469458463079
113,inf,69569849.02206613,inf,250.2879689082345,548.0404625945934,353.27820014091543,inf,69569849.02206613,250.2879689082345,353.27820014091543,250.2879689082345
114,inf,104940765.60619201,inf,557.3594749883935,389.8872585977775,571.2742062647864,inf,104940765.60619201,389.8872585977775,571.2742062647864,389.8872585977775
115,inf,86697814.90716365,inf,654.871054116951,752.9123068119089,441.1703169081392,inf,86697814.90716365,654.871054116951,441.1703169081392,441.1703169081392
116,inf,56330653.89648416,inf,664.6260973357965,451.9529422498708,610.7489715333377,inf,56330653.89648416,451.9529422498708,610.7489715333377,451.9529422498708
117,inf,56047074.649686545,inf,600.3351933726913,777.4064592321714,575.9983792407108,inf,56047074.649686545,600.3351933726913,575.9983792407108,575.9983792407108
118,inf,78131798.73144488,inf,906.7899573878123,500.1665498225828,594.6014304648921,inf,78131798.73144488,500.1665498225828,594.6014304648921,500.1665498225828
119,inf,85708621.94210346,inf,1021.1208653770349,444.4346317807982,631.0089305971286,inf,85708621.94210346,444.4346317807982,631.0089305971286,444.4346317807982
120,inf,38916994.165178664,inf,643.941244533368,766.9846988244121,384.38484100767397,inf,38916994.165178664,643.941244533368,384.38484100767397,384.38484100767397
121,inf,24537675.485348962,inf,821.5536189730019,469.7863543233239,493.86028145076847,inf,24537675.485348962,469.7863543233239,493.86028145076847,469.7863543233239
122,inf,5399198.06796447,inf,629.1061402899379,345.2224702288024,551.4900114793397,inf,5399198.06796447,345.2224702288024,551.4900114793397,345.2224702288024
123,inf,24277205.614795633,inf,543.0705223396964,442.8959129708451,635.4043209451077,inf,24277205.614795633,442.8959129708451,635.4043209451077,442.8959129708451
124,inf,102579340.31511815,inf,818.2792702875807,27.9670779949863,386.9069464678863,inf,102579340.31511815,27.9670779949863,386.9069464678863,27.9670779949863
125,inf,101606851.7096522,inf,648.68525872094,296.46927301130245,400.5849679714948,inf,101606851.7096522,296.46927301130245,400.5849679714948,296.46927301130245
126,inf,44870419.43735974,inf,793.8703040224021,672.6559733586754,547.8766840057757,inf,44870419.43735974,672.6559733586754,547.8766840057757,547.8766840057757
127,inf,25758420.759386122,inf,789.3758374786033,571.7780430621701,497.3942518490171,inf,25758420.759386122,571.7780430621701,497.3942518490171,497.3942518490171
128,inf,114090404.07047637,inf,646.8626209304707,565.3914372609374,504.62946025465317,inf,114090404.07047637,565.3914372609374,504.62946025465317,504.62946025465317
129,inf,55322940.22649724,inf,942.9404919821819,690.505408355157,71.70885690425705,inf,55322940.22649724,690.505408355157,71.70885690425705,71.70885690425705
130,inf,46783137.08077856,inf,808.6831757356787,14.56372785857473,577.3231103317628,inf,46783137.08077856,14.56372785857473,577.3231103317628,14.56372785857473
131,inf,81887806.4087984,inf,878.4127222567911,610.3638517110643,544.1147614211042,inf,81887806.4087984,610.3638517110643,544.1147614211042,544.1147614211042
132,inf,28233297.99740157,inf,533.7713370686326,555.8660673813156,703.9290898338121,inf,28233297.99740157,533.7713370686326,703.9290898338121,533.7713370686326
133,inf,121949931.05299807,inf,743.3904942802853,695.2573701043593,562.9391390552084,inf,121949931.05299807,695.2573701043593,562.9391390552084,562.9391390552084
134,inf,100744668.25207205,inf,656.1696760397738,572.9772986572258,421.54409707206946,inf,100744668.25207205,572.9772986572258,421.54409707206946,421.54409707206946
135,inf,125789123.44694595,inf,734.2961587582187,676.4457180332208,471.2351284123942,inf,125789123.44694595,676.4457180332208,471.2351284123942,471.2351284123942
136,inf,11585568.870500961,inf,525.1035704647109,728.9725704852758,641.4078093511675,inf,11585568.870500961,525.1035704647109,641.4078093511675,525.1035704647109
137,inf,74292942.03245988,inf,675.3856440738566,630.643877599757,545.4811730182493,inf,74292942.03245988,630.643877599757,545.4811730182493,545.4811730182493
138,inf,43084099.32557691,inf,750.168717815497,638.351843674979,748.5989209860628,inf,43084099.32557691,638.351843674979,748.5989209860628,638.351843674979
139,inf,33070886.81721213,inf,830.146789708229,641.354926587793,467.26822382182655,inf,33070886.81721213,641.354926587793,467.26822382182655,467.26822382182655
140,inf,29807190.414502326,inf,113.45143189525547,471.8547474243433,610.4509496457499,inf,29807190.414502326,113.45143189525547,610.4509496457499,113.45143189525547
141,inf,126540594.79012497,inf,752.0669334915914,432.7507559598648,517.260704757506,inf,126540594.79012497,432.7507559598648,517.260704757506,432.7507559598648
142,inf,100107796.64660336,inf,545.7139920499884,652.3469877742001,533.2659064638561,inf,100107796.64660336,545.7139920499884,533.2659064638561,533.2659064638561
143,inf,111026690.40758121,inf,926.0189285254891,799.8508453136109,574.3402424937563,inf,111026690.40758121,799.8508453136109,574.3402424937563,574.3402424937563
144,inf,119214882.65024906,inf,944.5553182484197,879.5468910759663,612.4128255240441,inf,119214882.65024906,879.5468910759663,612.4128255240441,612.4128255240441
145,inf,80499036.358183,inf,689.5883767215541,605.4220032681736,579.200963568287,inf,80499036.358183,605.4220032681736,579.200963568287,579.200963568287
146,inf,72023321.91734086,inf,714.3917150768352,566.6370189714789,574.7772276022213,inf,72023321.91734086,566.6370189714789,574.7772276022213,566.6370189714789
147,inf,9598655.053145995,inf,766.511860464188,874.3494020735953,453.63344741887346,inf,9598655.053145995,766.511860464188,453.63344741887346,453.63344741887346
148,inf,90938275.39676695,inf,697.4806035054709,516.1854681961555,617.1354064897688,inf,90938275.39676695,516.1854681961555,617.1354064897688,516.1854681961555
149,inf,94852856.81531288,inf,616.6118612246001,624.2337516655996,505.2746582235361,inf,94852856.81531288,616.6118612246001,505.2746582235361,505.2746582235361
150,inf,24592754.39922201,inf,680.1794189303143,475.1155817473558,471.1880361808868,inf,24592754.39922201,475.1155817473558,471.1880361808868,471.1880361808868
151,inf,78387036.66592643,inf,840.0862994541804,718.0935818386877,594.1233573519629,inf,78387036.66592643,718.0935818386877,594.1233573519629,594.1233573519629
152,inf,44268809.449602656,inf,552.2120653984623,580.7457070232693,538.6233025611083,inf,44268809.449602656,552.2120653984623,538.6233025611083,538.6233025611083
153,inf,110104802.43851529,inf,726.9941730210898,514.4042272290972,441.1930561207449,inf,110104802.43851529,514.4042272290972,441.1930561207449,441.1930561207449
154,inf,66376448.207356125,inf,774.2110680426306,654.1271304166759,651.1174406642989,inf,66376448.207356125,654.1271304166759,651.1174406642989,651.1174406642989
155,inf,71572544.37177907,inf,916.628594577627,579.4408116912708,711.4257275905196,inf,71572544.37177907,579.4408116912708,711.4257275905196,579.4408116912708
156,inf,37298550.09504547,inf,1063.339669797052,639.3477247398639,699.715849280675,inf,37298550.09504547,639.3477247398639,699.715849280675,639.3477247398639
157,inf,119823311.36804251,inf,635.4937064708671,581.4177347970765,374.6646032399327,inf,119823311.36804251,581.4177347970765,374.6646032399327,374.6646032399327
158,inf,2715437.3954089684,inf,749.055850592631,690.0846684601995,448.2092669161908,inf,2715437.3954089684,690.0846684601995,448.2092669161908,448.2092669161908
159,inf,3770701.1902203234,inf,665.1658976608329,714.3589007547025,431.4993095426847,inf,3770701.1902203234,665.1658976608329,431.4993095426847,431.4993095426847
160,inf,48433884.88314426,inf,700.3001744260833,635.5893905731823,666.1615195202901,inf,48433884.88314426,635.5893905731823,666.1615195202901,635.5893905731823
161,inf,123280192.71747369,inf,703.8706879905607,709.7988594425005,651.2478318269278,inf,123280192.71747369,703.8706879905607,651.2478318269278,651.2478318269278
162,inf,54627172.08775438,inf,746.6855721855675,424.1457447836422,658.4005355102629,inf,54627172.08775438,424.1457447836422,658.4005355102629,424.1457447836422
163,inf,68337144.75539424,inf,693.7405170808759,583.9036807872461,628.4795728532852,inf,68337144.75539424,583.9036807872461,628.4795728532852,583.9036807872461
164,inf,44770095.347596675,inf,906.229872132772,545.4493474775587,577.6701070288002,inf,44770095.347596675,545.4493474775587,577.6701070288002,545.4493474775587
165,inf,48348773.14060074,inf,598.128837204819,408.60131539433127,410.3039764743811,inf,48348773.14060074,408.60131539433127,410.3039764743811,408.60131539433127
166,inf,21505521.421147253,inf,1012.9641407351393,719.6296821023443,386.8812635021739,inf,21505521.421147253,719.6296821023443,386.8812635021739,386.8812635021739
167,inf,105647439.520148,inf,637.4791553364163,630.3806290224351,542.1079752430298,inf,105647439.520148,630.3806290224351,542.1079752430298,542.1079752430298
168,inf,77017166.12649962,inf,519.7213995798742,40.45104508106676,599.949688700351,inf,77017166.12649962,40.45104508106676,599.949688700351,40.45104508106676
169,inf,7071155.145031469,inf,664.9745331357095,445.5169145654168,641.5687024280768,inf,7071155.145031469,445.5169145654168,641.5687024280768,445.5169145654168
170,inf,9992542.029300008,inf,693.9346807045773,559.8748498970591,502.65524103670236,inf,9992542.029300008,559.8748498970591,502.65524103670236,502.65524103670236
171,inf,87936996.10961223,inf,663.1505789193907,716.4556127838938,533.6532227661796,inf,87936996.10961223,663.1505789193907,533.6532227661796,533.6532227661796
172,inf,21513743.800964594,inf,647.3937164259494,677.14602408516,591.2607515165039,inf,21513743.800964594,647.3937164259494,591.2607515165039,591.2607515165039
173,inf,7431331.096254463,inf,873.8992492947812,561.4002530012827,636.5413939362523,inf,7431331.096254463,561.4002530012827,636.5413939362523,561.4002530012827
174,inf,62148255.79452541,inf,808.9223584599226,493.5739799811949,586.8216864674406,inf,62148255.79452541,493.5739799811949,586.8216864674406,493.5739799811949
175,inf,29570153.18534347,inf,698.4240273153708,526.0333340256473,332.3002660021065,inf,29570153.18534347,526.0333340256473,332.3002660021065,332.3002660021065
176,inf,61599367.08310541,inf,956.7787413696692,504.2565335428478,499.4212326813622,inf,61599367.08310541,504.2565335428478,499.4212326813622,499.4212326813622
177,inf,78429270.14191365,inf,809.3332864645623,549.796559703584,506.21564243477866,inf,78429270.14191365,549.796559703584,506.21564243477866,506.21564243477866
178,inf,95356961.88582405,inf,705.0697712225013,717.9252595795062,557.932885534115,inf,95356961.88582405,705.0697712225013,557.932885534115,557.932885534115
179,inf,59298031.55606671,inf,638.5314521987833,657.5319405149903,22.278685014086722,inf,59298031.55606671,638.5314521987833,22.278685014086722,22.278685014086722
180,inf,46591935.74564057,inf,445.8613771557936,760.1612477446906,705.5219220302683,inf,46591935.74564057,445.8613771557936,705.5219220302683,445.8613771557936
181,inf,71759391.38801026,inf,613.4104378169011,642.9562308634502,627.4865486345375,inf,71759391.38801026,613.4104378169011,627.4865486345375,613.4104378169011
182,inf,58883251.684738494,inf,545.2502215315826,485.09062003814887,314.09277131939467,inf,58883251.684738494,485.09062003814887,314.09277131939467,314.09277131939467
183,inf,111465591.16064093,inf,626.8239117641198,500.7502100437673,633.3391984749849,inf,111465591.16064093,500.7502100437673,633.3391984749849,500.7502100437673
184,inf,33874979.1653208,inf,680.8404026983083,334.3566394883337,703.213439274186,inf,33874979.1653208,334.3566394883337,703.213439274186,334.3566394883337
185,inf,113662170.2877075,inf,689.8891638188817,639.1117661695779,587.9064412852716,inf,113662170.2877075,639.1117661695779,587.9064412852716,587.9064412852716
186,inf,101286257.66987386,inf,745.400324519948,447.6373504383122,495.45383279556154,inf,101286257.66987386,447.6373504383122,495.45383279556154,447.6373504383122
187,inf,95736049.40857604,inf,706.8004685542668,442.6715923355215,647.1511981556181,inf,95736049.40857604,442.6715923355215,647.1511981556181,442.6715923355215
188,inf,6706007.760267213,inf,673.3394404906959,428.3769726923216,431.9435011008846,inf,6706007.760267213,428.3769726923216,431.9435011008846,428.3769726923216
189,inf,95005563.66799638,inf,692.8708876332306,727.3245284950073,693.9267698286822,inf,95005563.66799638,692.8708876332306,693.9267698286822,692.8708876332306
190,inf,96083571.357193,inf,541.4647717985246,519.3407485899834,475.4761202694314,inf,96083571.357193,519.3407485899834,475.4761202694314,475.4761202694314
191,inf,110610959.82949975,inf,720.6097854243656,498.7526143784106,544.6418759587265,inf,110610959.82949975,498.7526143784106,544.6418759587265,498.7526143784106
192,inf,10276489.209013682,inf,654.8740143587124,549.9014018871377,481.88527892344473,inf,10276489.209013682,549.9014018871377,481.88527892344473,481.88527892344473
193,inf,75329256.1690484,inf,410.02158502117516,632.6970083725861,779.5769227612506,inf,75329256.1690484,410.02158502117516,779.5769227612506,410.02158502117516
194,inf,52793695.15415197,inf,972.5960134963103,720.5606471961495,541.3987088824222,inf,52793695.15415197,720.5606471961495,541.3987088824222,541.3987088824222
195,inf,90030823.59158969,inf,753.3024979633134,660.7580766514351,504.39408226463763,inf,90030823.59158969,660.7580766514351,504.39408226463763,504.39408226463763
196,inf,19196158.19960041,inf,684.9679788071315,616.0470608374069,573.3078277446483,inf,19196158.19960041,616.0470608374069,573.3078277446483,573.3078277446483
197,inf,73233261.76405144,inf,614.1003037498726,461.0891431968598,529.4744771621955,inf,73233261.76405144,461.0891431968598,529.4744771621955,461.0891431968598
198,inf,11162878.863898199,inf,718.9992707340738,659.745767617561,270.7787075120173,inf,11162878.863898199,659.745767617561,270.7787075120173,270.7787075120173
199,inf,71419864.82169507,inf,864.8983292425837,634.31195176737,508.231501469164,inf,71419864.82169507,634.31195176737,508.231501469164,508.231501469164
200,inf,108476967.41365841,inf,747.5822273704479,660.6504271465622,622.3003201236215,inf,108476967.41365841,660.6504271465622,622.3003201236215,622.3003201236215
201,inf,20136252.74174032,inf,605.8272032195359,496.43563537530105,624.9059808031226,inf,20136252.74174032,496.43563537530105,624.9059808031226,496.43563537530105
202,inf,91733007.90316962,inf,897.2911573657585,531.303196091729,244.68628533035024,inf,91733007.90316962,531.303196091729,244.68628533035024,244.68628533035024
203,inf,117510373.51129654,inf,657.6172332764429,563.3308348712997,735.5555463776484,inf,117510373.51129654,563.3308348712997,735.5555463776484,563.3308348712997
204,inf,64525108.20307012,inf,784.5324667698989,871.5193912531819,489.8729493513891,inf,64525108.20307012,784.5324667698989,489.8729493513891,489.8729493513891
205,inf,67625801.92362708,inf,802.104373227569,737.0951537731405,428.1267436418185,inf,67625801.92362708,737.0951537731405,428.1267436418185,428.1267436418185
206,inf,58762174.2890542,inf,499.5735933906248,412.7075777564659,610.643991806666,inf,58762174.2890542,412.7075777564659,610.643991806666,412.7075777564659
207,inf,65355324.311350465,inf,978.6997917903817,655.2254593137397,544.8524965471786,inf,65355324.311350465,655.2254593137397,544.8524965471786,544.8524965471786
208,inf,37263862.22172097,inf,705.4857153044198,423.41803919871484,558.7543268664814,inf,37263862.22172097,423.41803919871484,558.7543268664814,423.41803919871484
209,inf,110440700.67870665,inf,927.724032580311,625.0454898770993,236.27443014679434,inf,110440700.67870665,625.0454898770993,236.27443014679434,236.27443014679434
210,inf,117319657.4248382,inf,896.2108017111057,650.5893829289009,594.2790530230432,inf,117319657.4248382,650.5893829289009,594.2790530230432,594.2790530230432
211,inf,37719933.022079125,inf,539.2206156804183,618.9249447947452,572.280528975222,inf,37719933.022079125,539.2206156804183,572.280528975222,539.2206156804183
212,inf,100513192.54995051,inf,777.6265277074585,556.1797177243,414.14992176071996,inf,100513192.54995051,556.1797177243,414.14992176071996,414.14992176071996
213,inf,72679565.94699539,inf,626.5414058597298,699.5927473016544,568.2883773315637,inf,72679565.94699539,626.5414058597298,568.2883773315637,568.2883773315637
214,inf,68852315.41406873,inf,807.1493881131958,553.2847121028447,649.7788209062867,inf,68852315.41406873,553.2847121028447,649.7788209062867,553.2847121028447
215,inf,69475975.08722296,inf,636.0750177248613,666.3434369282791,314.5409129443613,inf,69475975.08722296,636.0750177248613,314.5409129443613,314.5409129443613
216,inf,6004166.018394438,inf,1017.5809334588902,818.5940617769837,556.792485442314,inf,6004166.018394438,818.5940617769837,556.792485442314,556.792485442314
217,inf,74596224.95880492,inf,599.7946425837074,741.7350067391005,688.7189863397884,inf,74596224.95880492,599.7946425837074,688.7189863397884,599.7946425837074
218,inf,28566592.148495946,inf,936.5650230531159,690.2429611374661,429.7232437550727,inf,28566592.148495946,690.2429611374661,429.7232437550727,429.7232437550727
219,inf,124579856.2298489,inf,830.1305215639236,492.70541283040177,655.6870095685622,inf,124579856.2298489,492.70541283040177,655.6870095685622,492.70541283040177
220,inf,124289630.33059722,inf,482.51797484937913,173.57254518281778,326.3133645407184,inf,124289630.33059722,173.57254518281778,326.3133645407184,173.57254518281778
221,inf,11492229.557554986,inf,867.4347848977977,811.6084993819729,309.82922197583326,inf,11492229.557554986,811.6084993819729,309.82922197583326,309.82922197583326
222,inf,84326447.38555561,inf,555.987768964184,572.3565422051954,681.7388561617801,inf,84326447.38555561,555.987768964184,681.7388561617801,555.987768964184
223,inf,7502621.192531541,inf,716.467719000766,682.9564961676697,635.7221471165084,inf,7502621.192531541,682.9564961676697,635.7221471165084,635.7221471165084
224,inf,36605429.44317769,inf,1154.722943050092,549.5205611760189,258.09667317375096,inf,36605429.44317769,549.5205611760189,258.09667317375096,258.09667317375096
225,inf,126631456.39029236,inf,763.5866887419211,875.4561558439666,572.7104149864324,inf,126631456.39029236,763.5866887419211,572.7104149864324,572.7104149864324
226,inf,39820642.15082457,inf,830.3141411177105,236.3736957723529,643.6736617784065,inf,39820642.15082457,236.3736957723529,643.6736617784065,236.3736957723529
227,inf,14125106.43328117,inf,612.0660164251017,581.5443271532454,482.08257140549614,inf,14125106.43328117,581.5443271532454,482.08257140549614,482.08257140549614
228,inf,55894290.85868098,inf,851.062404273498,754.7354646348402,511.5323459633684,inf,55894290.85868098,754.7354646348402,511.5323459633684,511.5323459633684
229,inf,55136360.80407972,inf,683.6463791260529,636.5928182059971,317.044508324259,inf,55136360.80407972,636.5928182059971,317.044508324259,317.044508324259
230,inf,43729191.837765254,inf,520.1937215924991,404.74649308709024,506.91745390764606,inf,43729191.837765254,404.74649308709024,506.91745390764606,404.74649308709024
231,inf,65166597.10865448,inf,550.5858599527277,665.7630088453325,643.7438109047229,inf,65166597.10865448,550.5858599527277,643.7438109047229,550.5858599527277
232,inf,21491560.5198487,inf,783.339015270356,483.2713465437398,753.2172044475205,inf,21491560.5198487,483.2713465437398,753.2172044475205,483.2713465437398
233,inf,51630682.45360599,inf,852.6391864190572,679.2850854314605,591.613591172765,inf,51630682.45360599,679.2850854314605,591.613591172765,591.613591172765
234,inf,61903840.30830655,inf,757.390684394193,609.5897071835404,550.2939530631112,inf,61903840.30830655,609.5897071835404,550.2939530631112,550.2939530631112
235,inf,35997921.99805214,inf,860.678841787835,774.2668878548184,568.2986452541722,inf,35997921.99805214,774.2668878548184,568.2986452541722,568.2986452541722
236,inf,91519326.06345516,inf,583.5757967877378,436.48065073991927,635.6178731177976,inf,91519326.06345516,436.48065073991927,635.6178731177976,436.48065073991927
237,inf,1611801.776980944,inf,604.1725798726039,479.2329144935145,324.68945701936775,inf,1611801.776980944,479.2329144935145,324.68945701936775,324.68945701936775
238,inf,117431030.86411487,inf,636.5960148381845,621.0317387677617,582.8491042290059,inf,117431030.86411487,621.0317387677617,582.8491042290059,582.8491042290059
239,inf,8285292.476519188,inf,780.9661929479221,516.3413305537995,400.1125213610536,inf,8285292.476519188,516.3413305537995,400.1125213610536,400.1125213610536
240,inf,108018745.94657442,inf,526.5840700789022,705.330563676437,531.3230108801114,inf,108018745.94657442,526.5840700789022,531.3230108801114,526.5840700789022
241,inf,33223646.280961014,inf,746.4730121147022,515.369647619259,444.2823693352106,inf,33223646.280961014,515.369647619259,444.2823693352106,444.2823693352106
242,inf,31064318.771242987,inf,722.463477802863,546.0906926988779,45.072498664932745,inf,31064318.771242987,546.0906926988779,45.072498664932745,45.072498664932745
243,inf,79462292.39782773,inf,642.877514779783,770.9042713228043,316.80915848817153,inf,79462292.39782773,642.877514779783,316.80915848817153,316.80915848817153
244,inf,105077694.31290707,inf,454.01876409941,518.4604986056231,617.0179909271319,inf,105077694.31290707,454.01876409941,617.0179909271319,454.01876409941
245,inf,72632481.98788881,inf,662.8243092844328,552.3156689134057,535.5795238583452,inf,72632481.98788881,552.3156689134057,535.5795238583452,535.5795238583452
246,inf,35424404.001812555,inf,713.9175352507066,657.1638893007447,550.43740162739,inf,35424404.001812555,657.1638893007447,550.43740162739,550.43740162739
247,inf,90436715.6326714,inf,767.4727078559794,563.5132396827225,565.982319176808,inf,90436715.6326714,563.5132396827225,565.982319176808,563.5132396827225
248,inf,62111068.40352193,inf,832.887460278328,710.4992222039155,637.2521069107229,inf,62111068.40352193,710.4992222039155,637.2521069107229,637.2521069107229
249,inf,100389269.64989771,inf,436.4513148050164,637.5370850093141,680.383065559194,inf,100389269.64989771,436.4513148050164,680.383065559194,436.4513148050164
250,inf,75888218.24073713,inf,873.9546061424859,613.0103835574322,581.3759622693731,inf,75888218.24073713,613.0103835574322,581.3759622693731,581.3759622693731
251,inf,83106355.41472244,inf,1060.1891044549095,356.1387588029927,531.7678315326896,inf,83106355.41472244,356.1387588029927,531.7678315326896,356.1387588029927
252,inf,64919386.71244125,inf,650.568235508551,632.0679592507967,384.9711580816501,inf,64919386.71244125,632.0679592507967,384.9711580816501,384.9711580816501
253,inf,30660840.504242294,inf,798.6284797722453,588.7571538707676,440.9835720389656,inf,30660840.504242294,588.7571538707676,440.9835720389656,440.9835720389656
254,inf,19482474.048375655,inf,741.3901509873839,664.2576733109137,411.6522790700918,inf,19482474.048375655,664.2576733109137,411.6522790700918,411.6522790700918
255,inf,114020089.50929037,inf,743.1491880229157,568.3269311711997,594.7921853815735,inf,114020089.50929037,568.3269311711997,594.7921853815735,568.3269311711997
256,inf,37837500.07320016,inf,967.0149094897642,691.3471603747122,410.6625356070198,inf,37837500.07320016,691.3471603747122,410.6625356070198,410.6625356070198
257,inf,43144780.22140478,inf,718.3710383278836,666.0538070935714,494.8512858392104,inf,43144780.22140478,666.0538070935714,494.8512858392104,494.8512858392104
258,inf,88549970.87527917,inf,895.4808531612014,240.43278579679102,573.9148478517958,inf,88549970.87527917,240.43278579679102,573.9148478517958,240.43278579679102
259,inf,81789552.52842897,inf,653.9740176045058,706.0723630850333,532.666526756544,inf,81789552.52842897,653.9740176045058,532.666526756544,532.666526756544
260,inf,71836841.86572903,inf,1011.3056742566514,501.6906472222336,643.1609423041787,inf,71836841.86572903,501.6906472222336,643.1609423041787,501.6906472222336
261,inf,120937134.80891648,inf,871.0099120579116,639.3131207195052,394.7720538137072,inf,120937134.80891648,639.3131207195052,394.7720538137072,394.7720538137072
262,inf,105802886.98024255,inf,774.8092171771909,592.9973581326651,324.0210023680532,inf,105802886.98024255,592.9973581326651,324.0210023680532,324.0210023680532
263,inf,103792700.49503581,inf,883.6531250341769,458.26534854718415,715.971127019022,inf,103792700.49503581,458.26534854718415,715.971127019022,458.26534854718415
264,inf,67532056.83613895,inf,840.5498087896719,637.2879277668925,522.5777880842061,inf,67532056.83613895,637.2879277668925,522.5777880842061,522.5777880842061
265,inf,31884510.94454858,inf,666.9724414063123,573.3887926814729,634.1307801486098,inf,31884510.94454858,573.3887926814729,634.1307801486098,573.3887926814729
266,inf,59976304.48606428,inf,711.6370614788914,755.1571673225616,590.6452479897629,inf,59976304.48606428,711.6370614788914,590.6452479897629,590.6452479897629
267,inf,8445111.9599471,inf,1069.7125367240044,600.3343342784187,407.84279211045856,inf,8445111.9599471,600.3343342784187,407.84279211045856,407.84279211045856
268,inf,9175947.68963139,inf,985.3697209452732,736.1088150082942,705.4220762478337,inf,9175947.68963139,736.1088150082942,705.4220762478337,705.4220762478337
269,inf,113010879.23702323,inf,775.7173382628952,564.1683963970489,481.41054741370834,inf,113010879.23702323,564.1683963970489,481.41054741370834,481.41054741370834
270,inf,24824948.755626544,inf,547.2196303025142,669.5509170671543,614.4807319736394,inf,24824948.755626544,547.2196303025142,614.4807319736394,547.2196303025142
271,inf,118182928.11552535,inf,667.7940378305317,524.72285628929,378.9445591121872,inf,118182928.11552535,524.72285628929,378.9445591121872,378.9445591121872
272,inf,76045869.51669577,inf,695.5378362842822,626.8003295071622,593.0168175224042,inf,76045869.51669577,626.8003295071622,593.0168175224042,593.0168175224042
273,inf,76761519.83135258,inf,890.58349026643,455.2700065245442,595.1385243397564,inf,76761519.83135258,455.2700065245442,595.1385243397564,455.2700065245442
274,inf,67261570.50564347,inf,675.1988642227377,827.9165321527421,682.6960127498595,inf,67261570.50564347,675.1988642227377,682.6960127498595,675.1988642227377
275,inf,91122595.12305473,inf,799.3023964656413,752.2226557201705,556.4451172016651,inf,91122595.12305473,752.2226557201705,556.4451172016651,556.4451172016651
276,inf,110028097.27294835,inf,667.0825105669712,491.71544689141194,546.6371459230592,inf,110028097.27294835,491.71544689141194,546.6371459230592,491.71544689141194
