Time (s),Time Step (s),Dose Rate (rad/s),Dose (rad),Total Dose (rad),A,B,Z
4460000.0,20000.0,0.0023,46.0,10304.0,0.7416929021426921,0.9999999999999849,1.0
4480000.0,20000.0,0.0023,46.0,10350.0,0.7406996992483763,0.9999999999999787,1.0
4500000.0,20000.0,0.0023,46.0,10396.0,0.7397078263546395,0.99999999999997,1.0
4520000.0,20000.0,0.0023,46.0,10442.0,0.7387172816804745,0.999999999999958,1.0
4540000.0,20000.0,0.0023,46.0,10488.0,0.7377280634472589,0.9999999999999415,1.0
4560000.0,20000.0,0.0023,46.0,10534.0,0.7367401698787523,0.9999999999999187,1.0
4580000.0,20000.0,0.0023,46.0,10580.0,0.7357535992010926,0.9999999999998873,1.0
4600000.0,20000.0,0.0023,46.0,10626.0,0.7347683496427934,0.9999999999998443,1.0
4620000.0,20000.0,0.0023,46.0,10672.0,0.7337844194347403,0.9999999999997857,1.0
4640000.0,20000.0,0.0023,46.0,10718.0,0.7328018068101877,0.9999999999997059,1.0
4660000.0,20000.0,0.0023,46.0,10764.0,0.7318205100047566,0.9999999999995975,1.0
4680000.0,20000.0,0.0023,46.0,10810.0,0.7308405272564296,0.9999999999994513,1.0
4700000.0,20000.0,0.0023,46.0,10856.0,0.7298618568055497,0.9999999999992543,1.0
4720000.0,20000.0,0.0023,46.0,10902.0,0.728884496894816,0.9999999999989893,1.0
4740000.0,20000.0,0.0023,46.0,10948.0,0.7279084457692809,0.9999999999986342,1.0
4760000.0,20000.0,0.0023,46.0,10994.0,0.7269337016763465,0.9999999999981599,1.0
4780000.0,20000.0,0.0023,46.0,11040.0,0.7259602628657622,0.9999999999975284,1.0
4800000.0,20000.0,0.0023,46.0,11086.0,0.724988127589621,0.9999999999966898,1.0
4820000.0,20000.0,0.0023,46.0,11132.0,0.7240172941023564,0.9999999999955794,1.0
4840000.0,20000.0,0.0023,46.0,11178.0,0.7230477606607395,0.9999999999941135,1.0
4860000.0,20000.0,0.0023,46.0,11224.0,0.7220795255238761,0.9999999999921838,1.0
4880000.0,20000.0,0.0023,46.0,11270.0,0.7211125869532028,0.9999999999896504,1.0
4900000.0,20000.0,0.0023,46.0,11316.0,0.7201469432124842,0.9999999999863338,1.0
4920000.0,20000.0,0.0023,46.0,11362.0,0.7191825925678104,0.9999999999820038,1.0
4940000.0,20000.0,0.0023,46.0,11408.0,0.7182195332875931,0.9999999999763662,1.0
4960000.0,20000.0,0.0023,46.0,11454.0,0.7172577636425628,0.9999999999690461,1.0
4980000.0,20000.0,0.0023,46.0,11500.0,0.7162972819057654,0.9999999999595659,1.0
5000000.0,20000.0,0.0023,46.0,11546.0,0.7153380863525599,0.9999999999473211,1.0
5020000.0,20000.0,0.0023,46.0,11592.0,0.7143801752606145,0.9999999999315465,1.0
5040000.0,20000.0,0.0023,46.0,11638.0,0.7134235469099037,0.9999999999112772,1.0
5060000.0,20000.0,0.0023,46.0,11684.0,0.7124681995827056,0.9999999998852989,1.0
5080000.0,20000.0,0.0023,46.0,11730.0,0.7115141315635978,0.9999999998520871,1.0
5100000.0,20000.0,0.0023,46.0,11776.0,0.710561341139456,0.9999999998097346,1.0
5120000.0,20000.0,0.0023,46.0,11822.0,0.7096098265994493,0.9999999997558592,1.0
5140000.0,20000.0,0.0023,46.0,11868.0,0.7086595862350378,0.9999999996874938,1.0
5160000.0,20000.0,0.0023,46.0,11914.0,0.7077106183399697,0.999999999600951,1.0
5180000.0,20000.0,0.0023,46.0,11960.0,0.7067629212102782,0.9999999994916612,1.0
5200000.0,20000.0,0.0023,46.0,12006.0,0.7058164931442777,0.9999999993539734,1.0
5220000.0,20000.0,0.0023,46.0,12052.0,0.7048713324425622,0.9999999991809165,1.0
5240000.0,20000.0,0.0023,46.0,12098.0,0.7039274374080005,0.9999999989639117,1.0
5260000.0,20000.0,0.0023,46.0,12144.0,0.7029848063457345,0.9999999986924256,1.0
5280000.0,20000.0,0.0023,46.0,12190.0,0.7020434375631756,0.9999999983535557,1.0
5300000.0,20000.0,0.0023,46.0,12236.0,0.7011033293700019,0.9999999979315326,1.0
5320000.0,20000.0,0.0023,46.0,12282.0,0.7001644800781548,0.9999999974071283,1.0
5340000.0,20000.0,0.0023,46.0,12328.0,0.6992268880018362,0.9999999967569493,1.0
5360000.0,20000.0,0.0023,46.0,12374.0,0.6982905514575055,0.9999999959525983,1.0
5380000.0,20000.0,0.0023,46.0,12420.0,0.6973554687638768,0.999999994959679,1.0
5400000.0,20000.0,0.0023,46.0,12466.0,0.696421638241915,0.9999999937366219,1.0
5420000.0,20000.0,0.0023,46.0,12512.0,0.6954890582148341,0.9999999922332954,1.0
5440000.0,20000.0,0.0023,46.0,12558.0,0.6945577270080929,0.9999999903893732,1.0
5460000.0,20000.0,0.0023,46.0,12604.0,0.6936276429493929,0.9999999881324149,1.0
5480000.0,20000.0,0.0023,46.0,12650.0,0.692698804368675,0.9999999853756181,1.0
5500000.0,20000.0,0.0023,46.0,12696.0,0.6917712095981164,0.9999999820151875,1.0
5520000.0,20000.0,0.0023,46.0,12742.0,0.6908448569721277,0.9999999779272645,1.0
5540000.0,20000.0,0.0023,46.0,12788.0,0.6899197448273497,0.999999972964355,1.0
5560000.0,20000.0,0.0023,46.0,12834.0,0.6889958715026507,0.9999999669511741,1.0
5580000.0,20000.0,0.0023,46.0,12880.0,0.6880732353391238,0.9999999596798304,1.0
5600000.0,20000.0,0.0023,46.0,12926.0,0.6871518346800833,0.9999999509042534,1.0
5620000.0,20000.0,0.0023,46.0,12972.0,0.6862316678710616,0.9999999403337592,1.0
5640000.0,20000.0,0.0023,46.0,13018.0,0.6853127332598071,0.9999999276256359,1.0
5660000.0,20000.0,0.0023,46.0,13064.0,0.6843950291962807,0.9999999123766179,1.0
5680000.0,20000.0,0.0023,46.0,13110.0,0.6834785540326525,0.9999998941131015,1.0
5700000.0,20000.0,0.0023,46.0,13156.0,0.6825633061232996,0.9999998722799412,1.0
5720000.0,20000.0,0.0023,46.0,13202.0,0.6816492838248027,0.9999998462276439,1.0
5740000.0,20000.0,0.0023,46.0,13248.0,0.6807364854959428,0.9999998151977636,1.0
5760000.0,20000.0,0.0023,46.0,13294.0,0.6798249094976991,0.9999997783062742,1.0
5780000.0,20000.0,0.0023,46.0,13340.0,0.6789145541932458,0.9999997345246827,1.0
5800000.0,20000.0,0.0023,46.0,13386.0,0.6780054179479482,0.9999996826586112,1.0
