Run,A,B,Z
9510,8298496.345528784,7488418.977104797,7488418.977104797
9511,11503605.649147589,30387808.802968603,11503605.649147589
9512,9630574.649912719,9349367.833796278,9349367.833796278
9513,8292291.52683424,17128193.042739116,8292291.52683424
9514,9034949.298789952,10898395.130218936,9034949.298789952
9515,8854898.442790894,7421661.637046807,7421661.637046807
9516,8989845.367030602,23638117.1144317,8989845.367030602
9517,9883141.08726749,28311969.32089786,9883141.08726749
9518,9999473.049488772,6851183.934157211,6851183.934157211
9519,9415902.846900444,10501254.335368257,9415902.846900444
9520,9390318.273639651,1265912.4349179405,1265912.4349179405
9521,10081509.198465036,13232102.25498741,10081509.198465036
9522,10333496.216213005,11014202.589718709,10333496.216213005
9523,10702707.760183115,11905358.76091001,10702707.760183115
9524,10540051.703619821,13927688.622748297,10540051.703619821
9525,9294590.355880635,15492628.70892908,9294590.355880635
9526,8342113.34007949,1479659.1598181874,1479659.1598181874
9527,8680309.563684521,22768475.21177055,8680309.563684521
9528,8098983.864386072,23707829.102355704,8098983.864386072
9529,9155972.476168612,4389182.981877635,4389182.981877635
9530,9304609.036523372,4176171.539609091,4176171.539609091
9531,9655638.015011543,7180252.700264886,7180252.700264886
9532,7282872.323628846,8776168.767829863,7282872.323628846
9533,9505040.141166443,13289233.689142482,9505040.141166443
9534,9471109.887510275,24108527.13608733,9471109.887510275
9535,9417950.898809621,1230896.5105205022,1230896.5105205022
9536,11021761.471822115,31599961.097338364,11021761.471822115
9537,8542262.369889084,1037715.191898649,1037715.191898649
9538,9520250.014821202,4085933.51604413,4085933.51604413
9539,7358759.496518353,5454540.421318107,5454540.421318107
9540,10942671.919347718,28350121.35919418,10942671.919347718
9541,9645141.91987146,4231905.692935255,4231905.692935255
9542,11309787.44020462,4284356.351982656,4284356.351982656
9543,9400863.559047785,137702.62363407313,137702.62363407313
9544,9750468.276702337,2617533.4794838885,2617533.4794838885
9545,8260117.089193915,21933136.905609567,8260117.089193915
9546,9653756.432993475,114184.50596421683,114184.50596421683
9547,8829224.239697319,2057203.868558529,2057203.868558529
9548,8410700.518203458,13581043.833087912,8410700.518203458
9549,8711562.981031764,6381628.001798875,6381628.001798875
9550,11241606.134483008,1748248.555505533,1748248.555505533
9551,10867980.48814363,85778.04314084149,85778.04314084149
9552,9901656.734084051,2635398.4906721604,2635398.4906721604
9553,10777035.306497702,22817430.90597531,10777035.306497702
9554,9162303.922846861,5963142.334241135,5963142.334241135
9555,10182011.49841552,16673349.930366756,10182011.49841552
9556,10903154.338947468,3657924.011731637,3657924.011731637
9557,9970482.564588485,5975247.202880687,5975247.202880687
9558,9780186.979343066,31775345.990861382,9780186.979343066
9559,10027587.727478385,21905521.26292734,10027587.727478385
9560,10074099.6269278,32781031.865166787,10074099.6269278
9561,8776919.588149728,5496398.251729299,5496398.251729299
9562,10504396.163001368,9642585.858817061,9642585.858817061
9563,8962687.196585845,29131570.924688853,8962687.196585845
9564,9341270.313428165,13427423.279126467,9341270.313428165
9565,9085823.751599345,4352342.341098164,4352342.341098164
9566,9222378.841281028,3636903.0837954795,3636903.0837954795
9567,10400330.536610171,6826294.551496378,6826294.551496378
9568,9747256.159109555,13480146.434543194,9747256.159109555
9569,8585214.847503468,8601763.615083173,8585214.847503468
9570,10728992.657309204,15625130.687269436,10728992.657309204
9571,9326884.402950589,9434146.69270028,9326884.402950589
9572,9161409.25256912,68629.99602026916,68629.99602026916
9573,9437135.386736033,1545634.7368925828,1545634.7368925828
9574,9198794.998437664,2244485.421114713,2244485.421114713
9575,9193939.098596917,4731717.16621802,4731717.16621802
9576,8985897.982819332,28062872.253381267,8985897.982819332
9577,9983705.23766758,32830787.40771275,9983705.23766758
9578,10178653.846635604,67895.45579389978,67895.45579389978
9579,11019896.610302152,18599254.60858492,11019896.610302152
9580,12262560.00205484,21362849.91006322,12262560.00205484
9581,11974419.00984426,2855187.1960514635,2855187.1960514635
9582,9388248.627383849,8373659.555515647,8373659.555515647
9583,9686343.999389317,25535378.50902893,9686343.999389317
9584,9431888.507535152,21808258.562832903,9431888.507535152
9585,10205932.601340303,8846483.320464414,8846483.320464414
9586,9745536.113122262,8955528.41665452,8955528.41665452
9587,11542894.02384573,6990551.4995944,6990551.4995944
9588,10281940.754907245,27354388.242736567,10281940.754907245
9589,9639274.678126445,15767400.07960502,9639274.678126445
9590,11194102.720547868,2469489.632346307,2469489.632346307
9591,9118204.648977943,18772792.19715702,9118204.648977943
9592,8890581.525619468,8881463.47352749,8881463.47352749
9593,10415455.215455879,19445153.758712295,10415455.215455879
9594,10392146.505295182,405972.6165491243,405972.6165491243
9595,10564281.257410122,17077020.30732076,10564281.257410122
9596,11395969.326849345,11187380.539869474,11187380.539869474
9597,8357153.567627826,2264759.389264099,2264759.389264099
9598,9525487.30244103,26811047.63349553,9525487.30244103
9599,8169113.272321529,203049.88681946517,203049.88681946517
9600,7816637.042520831,26875304.413370144,7816637.042520831
9601,9868474.676094973,1538386.6855055287,1538386.6855055287
9602,8190425.531965214,12632152.311370116,8190425.531965214
9603,11141314.610529054,27205600.10764553,11141314.610529054
9604,8952889.597498238,27636972.99005367,8952889.597498238
9605,9911909.548976004,6092347.16453689,6092347.16453689
9606,9404193.322680524,2484224.0531167723,2484224.0531167723
9607,8464161.776362594,8372448.317175439,8372448.317175439
9608,9593694.101240262,13363635.609401388,9593694.101240262
9609,8487029.301699383,5137055.525129234,5137055.525129234
9610,10451474.25488906,2316029.163269204,2316029.163269204
9611,8647578.104824178,6717703.746959659,6717703.746959659
9612,8628188.362977127,7190591.439459305,7190591.439459305
9613,11056410.13822692,12124233.465223394,11056410.13822692
9614,11530319.933739781,15626812.333507247,11530319.933739781
9615,8659776.631617008,10370001.807426438,8659776.631617008
9616,9779974.14943809,13144785.496539617,9779974.14943809
9617,8407013.117000194,7541303.246479991,7541303.246479991
9618,10303650.195434215,26717476.60129032,10303650.195434215
9619,8827725.496339897,31625326.71798218,8827725.496339897
9620,8382505.305852551,3821384.45843309,3821384.45843309
9621,8046948.383038553,4167241.008930225,4167241.008930225
9622,9745812.736088477,1323604.2158424477,1323604.2158424477
9623,10196294.964076858,4873643.144802999,4873643.144802999
9624,10766899.135708032,32233850.546237536,10766899.135708032
9625,8914984.859870853,2016548.1875949777,2016548.1875949777
9626,8320539.660653399,4527720.863369496,4527720.863369496
9627,9232900.404772796,2142336.7158816657,2142336.7158816657
9628,10731913.870638069,2033599.2926894855,2033599.2926894855
9629,8880447.863899717,5181902.778694129,5181902.778694129
9630,11328810.818997063,1737619.7637840402,1737619.7637840402
9631,9114423.959321253,31043980.136235133,9114423.959321253
9632,9079986.770827217,8495871.791529505,8495871.791529505
9633,7887949.203261146,10235944.16159689,7887949.203261146
9634,8334675.2231176505,31644271.12318451,8334675.2231176505
9635,8256165.328350139,12796114.468198897,8256165.328350139
9636,9625924.007463891,2532599.111689301,2532599.111689301
9637,9416033.577966617,21513514.790621325,9416033.577966617
9638,13914976.774300212,9759920.437874507,9759920.437874507
9639,9797883.08695616,17241409.20919934,9797883.08695616
9640,9294365.642999444,5517537.208386098,5517537.208386098
9641,9628877.640615903,33243440.811972678,9628877.640615903
9642,9620494.04289086,23134451.851608362,9620494.04289086
9643,9985102.41631551,34563033.70686677,9985102.41631551
9644,9022301.203419063,8196756.824757636,8196756.824757636
9645,10683278.257556535,11476851.920837775,10683278.257556535
9646,9791235.4298343,11651245.837032018,9791235.4298343
9647,8929211.249162551,34516436.10743089,8929211.249162551
9648,8352202.573208048,30348450.115180068,8352202.573208048
9649,9993225.788609529,33434228.45934977,9993225.788609529
9650,9488165.763535766,14187363.120988913,9488165.763535766
9651,9505814.715805091,1111970.8991154828,1111970.8991154828
9652,9230944.584021287,14055943.272905383,9230944.584021287
9653,9358159.19979314,12825836.010360677,9358159.19979314
9654,9447703.608652674,860759.6656973475,860759.6656973475
9655,10595966.897733718,22067762.7660211,10595966.897733718
9656,9626548.916207474,17475491.95877837,9626548.916207474
9657,11402560.268769877,282216.75647626055,282216.75647626055
9658,9859790.196406052,3202383.6081905067,3202383.6081905067
9659,9202210.861600567,3049351.191155114,3049351.191155114
9660,8314718.069445972,12703689.326600142,8314718.069445972
9661,9279695.355303109,17754194.738458063,9279695.355303109
9662,10778975.993911574,3461220.4510374307,3461220.4510374307
9663,8582760.965240445,9925691.175490532,8582760.965240445
9664,8466511.64998698,1546580.445727021,1546580.445727021
9665,9343458.627580367,30263764.10414386,9343458.627580367
9666,8228814.003571211,4704570.133384293,4704570.133384293
9667,8738506.010736069,19782753.087975893,8738506.010736069
9668,9677523.849461468,15481777.060530083,9677523.849461468
9669,8412565.191576911,25193006.024088003,8412565.191576911
9670,10715573.5335278,1228608.8394770734,1228608.8394770734
9671,12104194.552051887,30300132.21841941,12104194.552051887
9672,8873581.521507094,27913397.97082123,8873581.521507094
9673,10342302.619884508,26144291.359585777,10342302.619884508
9674,8814470.104261156,6794449.202522375,6794449.202522375
9675,11624880.067241132,5399331.156807412,5399331.156807412
9676,10398290.193246493,22317518.723372426,10398290.193246493
9677,10455868.81561686,12676738.20843716,10455868.81561686
9678,8032747.274117681,7533738.305188467,7533738.305188467
9679,8316642.994265461,6099371.702619389,6099371.702619389
9680,9399494.95104122,1163775.4099864864,1163775.4099864864
9681,9009887.587997478,17545571.84423998,9009887.587997478
9682,7921399.338866722,27837945.297130734,7921399.338866722
9683,10962145.956974586,29245122.596826993,10962145.956974586
9684,9377807.576258415,20352042.128715232,9377807.576258415
9685,8362506.952419958,4631284.697885725,4631284.697885725
9686,10122110.174733313,26293882.246248636,10122110.174733313
9687,11179602.918339279,11522263.428884935,11179602.918339279
9688,9881190.934924643,10282998.43576044,9881190.934924643
9689,9593174.424126608,10154658.878547901,9593174.424126608
9690,8943789.368241953,2907688.0878341035,2907688.0878341035
9691,8989851.425243733,2063516.3557075064,2063516.3557075064
9692,8642124.325864729,15558590.510651002,8642124.325864729
9693,9340512.658837225,10384161.766126106,9340512.658837225
9694,8442190.381732784,19296571.608238716,8442190.381732784
9695,9244135.446816254,3600143.4328303942,3600143.4328303942
9696,9474051.288130097,14404329.905779094,9474051.288130097
9697,10215781.101533314,20608045.188213356,10215781.101533314
9698,8791546.004319074,29477638.257160276,8791546.004319074
9699,8465814.298175264,23198397.40073696,8465814.298175264
9700,11486647.33337815,25848703.950439736,11486647.33337815
9701,10947318.46389186,24102576.983378734,10947318.46389186
9702,10139085.460757652,12789044.373067677,10139085.460757652
9703,9140099.891026586,10653304.549492601,9140099.891026586
9704,9653812.751138354,4791302.533719056,4791302.533719056
9705,9966864.265012044,12675087.007239703,9966864.265012044
9706,11500342.803037819,12644600.236534078,11500342.803037819
9707,9630812.889634421,27113958.820519112,9630812.889634421
9708,11128382.325953191,9029307.734719096,9029307.734719096
9709,10816913.596059574,18982532.31128205,10816913.596059574
9710,8034456.088557173,1681682.851844301,1681682.851844301
9711,7770945.509339848,15773699.868123753,7770945.509339848
9712,7802430.168092589,10310703.284195423,7802430.168092589
9713,10834041.851331737,4276739.493260555,4276739.493260555
9714,10892102.879927397,34470405.5407185,10892102.879927397
9715,10728331.22034474,17512481.508253485,10728331.22034474
9716,8358964.281970164,18707270.301731512,8358964.281970164
9717,9072575.506215123,1645697.3806454244,1645697.3806454244
9718,8993125.352745276,3039582.9071217077,3039582.9071217077
9719,9165275.158152392,7236214.404386921,7236214.404386921
9720,9531931.481223296,14283138.6885112,9531931.481223296
9721,10637441.73632494,14572014.014828142,10637441.73632494
9722,9188454.09038649,1029900.6816044291,1029900.6816044291
9723,9923868.666943513,16027787.77623019,9923868.666943513
9724,9351796.046522796,1066368.1953617295,1066368.1953617295
9725,9207360.891304214,6357359.112413627,6357359.112413627
9726,9835706.958297394,20671993.66601687,9835706.958297394
9727,8373047.198753744,20699134.031421542,8373047.198753744
9728,9071859.797093658,22214957.34215651,9071859.797093658
9729,9205057.45773547,5185906.294238371,5185906.294238371
9730,8489317.737751449,3857874.1934371907,3857874.1934371907
9731,9076323.251543224,3595018.5180737944,3595018.5180737944
9732,7370843.387615226,13392344.941624014,7370843.387615226
9733,9151491.54683648,22157650.820209954,9151491.54683648
9734,8165949.8922478715,5354698.03834117,5354698.03834117
9735,9007563.455436377,116378.1967468624,116378.1967468624
9736,9110698.282774892,15892379.541713689,9110698.282774892
9737,10313833.645758232,11086348.154495016,10313833.645758232
9738,9175435.303917544,7578543.709480601,7578543.709480601
9739,8764440.913921595,1780256.1817581013,1780256.1817581013
9740,8018639.907828512,6945949.417584495,6945949.417584495
9741,10315296.50797367,7822789.587635628,7822789.587635628
9742,10379332.666578133,8677270.23483415,8677270.23483415
9743,8375018.561452328,21052344.75338157,8375018.561452328
9744,9911730.296347873,4246039.288648733,4246039.288648733
9745,9016004.447994387,7152674.153444726,7152674.153444726
9746,9570261.739148317,8210092.631006701,8210092.631006701
9747,10062633.158498751,4835152.689936621,4835152.689936621
9748,8457829.683959031,31277103.62200498,8457829.683959031
9749,8678421.727147657,24743312.5588858,8678421.727147657
9750,10458425.186156569,31466886.76118338,10458425.186156569
