Time (s),LDO_TID,LDO_SEGR,MCU_TID,MCU_SEL,MCU_SEFI,WDT_TID,SRAM_TID,SRAM_SEL,LDO,WDT,Harden_SRAM_SEL,Harden_MCU_SEL,Harden_MCU_SEFI,SRAM,MCU,Payload
7920.0,0.0,0.1640380278731924,0.0,0.9999999999999994,0.9055799948034954,0.0,0.0,1.0,0.1640380278731924,0.0,0.0,0.0,0.0,0.0,0.0,0.1640380278731924
8159.0,0.0,0.1640381900133309,0.0,0.9999999999999992,0.905580101082199,0.0,0.0,1.0,0.1640381900133309,0.0,0.0,0.0,0.0,0.0,0.0,0.1640381900133309
8399.0,0.0,0.1640383586455431,0.0,0.9999999999999992,0.9055802106421736,0.0,0.0,0.9999999999999998,0.1640383586455431,0.0,0.0,0.0,0.0,0.0,0.0,0.1640383586455431
8640.0,0.0,0.1640385401634501,0.0,0.9999999999999992,0.9055803279177,0.0,0.0,1.0,0.1640385401634501,0.0,0.0,0.0,0.0,0.0,0.0,0.1640385401634501
8880.0,0.0,0.1640387396040022,0.0,0.9999999999999992,0.9055804564221795,0.0,0.0,1.0,0.1640387396040022,0.0,0.0,0.0,0.0,0.0,0.0,0.1640387396040022
9120.0,0.0,0.16403896048959,0.0,0.9999999999999994,0.9055805986945856,0.0,0.0,1.0,0.16403896048959,0.0,0.0,0.0,0.0,0.0,0.0,0.16403896048959
9359.0,0.0,0.1640392092883238,0.0,0.9999999999999994,0.9055807592053824,0.0,0.0,1.0,0.1640392092883238,0.0,0.0,0.0,0.0,0.0,0.0,0.1640392092883238
9599.0,0.0,0.1640394909216372,0.0,0.9999999999999992,0.9055809414854088,0.0,0.0,0.9999999999999998,0.1640394909216372,0.0,0.0,0.0,0.0,0.0,0.0,0.1640394909216372
9840.0,0.0,0.1640398143630421,0.0,0.9999999999999994,0.905581151768241,0.0,0.0,0.9999999999999998,0.1640398143630421,0.0,0.0,0.0,0.0,0.0,0.0,0.1640398143630421
10080.0,0.0,0.1640401871732787,0.0,0.9999999999999994,0.9055813954826863,0.0,0.0,1.0,0.1640401871732787,0.0,0.0,0.0,0.0,0.0,0.0,0.1640401871732787
10319.0,0.0,0.1640406140086725,0.0,0.9999999999999994,0.905581676262736,0.0,0.0,1.0,0.1640406140086725,0.0,0.0,0.0,0.0,0.0,0.0,0.1640406140086725
10559.0,0.0,0.1640411022808379,0.0,0.9999999999999994,0.9055819996344784,0.0,0.0,1.0,0.1640411022808379,0.0,0.0,0.0,0.0,0.0,0.0,0.1640411022808379
10800.0,0.0,0.1640416643481896,0.0,0.9999999999999992,0.905582374529702,0.0,0.0,1.0,0.1640416643481896,0.0,0.0,0.0,0.0,0.0,0.0,0.1640416643481896
11040.0,0.0,0.1640423092411806,0.0,0.9999999999999992,0.9055828078124758,0.0,0.0,0.9999999999999998,0.1640423092411806,0.0,0.0,0.0,0.0,0.0,0.0,0.1640423092411806
11280.0,0.0,0.164043039597481,0.0,0.9999999999999992,0.9055833021164652,0.0,0.0,0.9999999999999998,0.164043039597481,0.0,0.0,0.0,0.0,0.0,0.0,0.164043039597481
11519.0,0.0,0.1640438656741502,0.0,0.9999999999999992,0.9055838652631094,0.0,0.0,0.9999999999999998,0.1640438656741502,0.0,0.0,0.0,0.0,0.0,0.0,0.1640438656741502
11759.0,0.0,0.1640447901212907,0.0,0.9999999999999992,0.9055844999228244,0.0,0.0,0.9999999999999998,0.1640447901212907,0.0,0.0,0.0,0.0,0.0,0.0,0.1640447901212907
12000.0,0.0,0.1640458261992717,0.0,0.9999999999999992,0.905585216056408,0.0,0.0,0.9999999999999996,0.1640458261992717,0.0,0.0,0.0,0.0,0.0,0.0,0.1640458261992717
12240.0,0.0,0.1640469791441209,0.0,0.999999999999999,0.9055860181293416,0.0,0.0,0.9999999999999996,0.1640469791441209,0.0,0.0,0.0,0.0,0.0,0.0,0.1640469791441209
12479.0,0.0,0.1640482420708982,0.0,0.999999999999999,0.9055869020722844,0.0,0.0,0.9999999999999996,0.1640482420708982,0.0,0.0,0.0,0.0,0.0,0.0,0.1640482420708982
12719.0,0.0,0.1640496146262423,0.0,0.9999999999999988,0.9055878681895164,0.0,0.0,0.9999999999999998,0.1640496146262423,0.0,0.0,0.0,0.0,0.0,0.0,0.1640496146262423
12960.0,0.0,0.1640511069686186,0.0,0.9999999999999988,0.9055889240895476,0.0,0.0,0.9999999999999998,0.1640511069686186,0.0,0.0,0.0,0.0,0.0,0.0,0.1640511069686186
13200.0,0.0,0.1640527175902058,0.0,0.9999999999999988,0.9055900690990112,0.0,0.0,0.9999999999999998,0.1640527175902058,0.0,0.0,0.0,0.0,0.0,0.0,0.1640527175902058
13440.0,0.0,0.1640544277793392,0.0,0.9999999999999988,0.9055912900645678,0.0,0.0,0.9999999999999998,0.1640544277793392,0.0,0.0,0.0,0.0,0.0,0.0,0.1640544277793392
13679.0,0.0,0.1640562382536115,0.0,0.9999999999999988,0.9055925875281056,0.0,0.0,0.9999999999999998,0.1640562382536115,0.0,0.0,0.0,0.0,0.0,0.0,0.1640562382536115
13919.0,0.0,0.1640581331362966,0.0,0.9999999999999988,0.9055939499796736,0.0,0.0,0.9999999999999998,0.1640581331362966,0.0,0.0,0.0,0.0,0.0,0.0,0.1640581331362966
14160.0,0.0,0.1640601191797789,0.0,0.999999999999999,0.90559538203849,0.0,0.0,1.0,0.1640601191797789,0.0,0.0,0.0,0.0,0.0,0.0,0.1640601191797789
14400.0,0.0,0.1640621873134052,0.0,0.999999999999999,0.905596876868632,0.0,0.0,1.0,0.1640621873134052,0.0,0.0,0.0,0.0,0.0,0.0,0.1640621873134052
14639.0,0.0,0.1640643097368144,0.0,0.999999999999999,0.905598413953187,0.0,0.0,1.0,0.1640643097368144,0.0,0.0,0.0,0.0,0.0,0.0,0.1640643097368144
14879.0,0.0,0.1640664758915228,0.0,0.9999999999999992,0.9055999851835034,0.0,0.0,1.0,0.1640664758915228,0.0,0.0,0.0,0.0,0.0,0.0,0.1640664758915228
15120.0,0.0,0.1640686936332769,0.0,0.999999999999999,0.9056015957758258,0.0,0.0,1.0,0.1640686936332769,0.0,0.0,0.0,0.0,0.0,0.0,0.1640686936332769
15360.0,0.0,0.1640709531837994,0.0,0.9999999999999992,0.9056032381457744,0.0,0.0,1.0,0.1640709531837994,0.0,0.0,0.0,0.0,0.0,0.0,0.1640709531837994
15600.0,0.0,0.1640732261634724,0.0,0.999999999999999,0.905604891177571,0.0,0.0,1.0,0.1640732261634724,0.0,0.0,0.0,0.0,0.0,0.0,0.1640732261634724
15839.0,0.0,0.1640755134654113,0.0,0.9999999999999988,0.9056065550748272,0.0,0.0,1.0,0.1640755134654113,0.0,0.0,0.0,0.0,0.0,0.0,0.1640755134654113
16079.0,0.0,0.164077797805427,0.0,0.999999999999999,0.905608216857788,0.0,0.0,1.0,0.164077797805427,0.0,0.0,0.0,0.0,0.0,0.0,0.164077797805427
