Run,LDO_TID,LDO_SEGR,MCU_TID,MCU_SEL,MCU_SEFI,WDT_TID,SRAM_TID,SRAM_SEL,LDO,WDT,Harden_SRAM_SEL,Harden_MCU_SEL,Harden_MCU_SEFI,SRAM,MCU,Payload
143,273244.3653889327,40359.52473159057,902480.8308068359,23.123061086321965,364.23538976688315,inf,inf,19.042765003877832,40359.52473159057,inf,inf,inf,inf,inf,902480.8308068359,40359.52473159057
144,580091.78702856,348047.73444223846,620070.6550805139,41.94557703120303,639.7093040255743,inf,inf,40.322004639983874,348047.73444223846,inf,inf,inf,inf,inf,620070.6550805139,348047.73444223846
145,544466.8901806093,36993.08461352973,833240.225680982,47.84470666513241,37002.004583095026,inf,inf,117.4515386702779,36993.08461352973,inf,inf,inf,inf,inf,833240.225680982,36993.08461352973
146,463727.6301426789,194993.45459944438,843215.7420994416,23.49168180642196,497.8768140926237,inf,inf,49.62944212958017,194993.45459944438,inf,inf,inf,inf,inf,843215.7420994416,194993.45459944438
147,502396.13998332265,76334.73203692042,739890.977690547,18.322156751805323,956.864635902617,inf,inf,98.05235957243569,76334.73203692042,inf,inf,inf,inf,inf,739890.977690547,76334.73203692042
148,738061.4891225719,40376.30779446261,864691.5620527373,36.37839463110894,991.4264064775966,inf,inf,72.50290402005896,40376.30779446261,inf,inf,inf,inf,inf,864691.5620527373,40376.30779446261
149,425096.8540079969,192790.6303973666,660419.7527211594,39.06370543264373,1275.2918999968686,inf,inf,23.586475176245912,192790.6303973666,inf,inf,inf,inf,inf,660419.7527211594,192790.6303973666
150,503568.834406518,425540.66903921205,882209.8701798508,3.862370833770275,498.98942450996117,inf,inf,50.30548719714257,425540.66903921205,inf,inf,inf,inf,inf,882209.8701798508,425540.66903921205
151,463911.18448728934,117041.8896866546,738340.7788846153,88.44088892780253,783.1023083264731,inf,inf,40.869664342576385,117041.8896866546,inf,inf,inf,inf,inf,738340.7788846153,117041.8896866546
152,464105.39959242835,198881.4846815745,897368.2993662766,26.82229530033388,36703.45001577416,inf,inf,9.977810342980543,198881.4846815745,inf,inf,inf,inf,inf,897368.2993662766,198881.4846815745
153,389105.0500952652,155889.24293194167,812030.5598870377,3.347127445912606,557.2713366667499,inf,inf,40.96034035947072,155889.24293194167,inf,inf,inf,inf,inf,812030.5598870377,155889.24293194167
154,466992.0124440769,192776.24311459236,699038.8372008763,58.67916739247791,1730.1474370529163,inf,inf,7.6202495401676025,192776.24311459236,inf,inf,inf,inf,inf,699038.8372008763,192776.24311459236
155,544247.9682307418,2501.829049250955,787558.065954708,236.44245048471782,1641.137046652842,inf,inf,42.81925733989336,2501.829049250955,inf,inf,inf,inf,inf,787558.065954708,2501.829049250955
156,502761.11902295833,272392.3028021568,892449.0463438453,18.646818672684965,807.391000386571,inf,inf,54.087882546547924,272392.3028021568,inf,inf,inf,inf,inf,892449.0463438453,272392.3028021568
157,351171.9292610691,192609.05858761267,884679.3266348002,1.4787568514721956,1151.7850787579348,inf,inf,0.46313637914893807,192609.05858761267,inf,inf,inf,inf,inf,884679.3266348002,192609.05858761267
158,350630.03359608346,39964.6364474507,932248.8675615237,32.2303343795054,852.8552291521881,inf,inf,24.07978389368112,39964.6364474507,inf,inf,inf,inf,inf,932248.8675615237,39964.6364474507
159,579994.6059513963,40225.95280273722,736364.7681534898,77.61989465176887,1261.249623921875,inf,inf,52.47831182233174,40225.95280273722,inf,inf,inf,inf,inf,736364.7681534898,40225.95280273722
160,311610.35122127313,39806.3021200206,800926.4021193419,48.31900941978605,1036.2670862599666,inf,inf,35.75110171481532,39806.3021200206,inf,inf,inf,inf,inf,800926.4021193419,39806.3021200206
161,429340.89326667663,74663.38302880294,883631.9791569973,12.92928139547416,867.3889543211063,inf,inf,47.05368208476839,74663.38302880294,inf,inf,inf,inf,inf,883631.9791569973,74663.38302880294
162,388725.3117823722,485.16035517047766,839305.4730599291,106.48263229667381,682.1041768622321,inf,inf,14.88236910465029,485.16035517047766,inf,inf,inf,inf,inf,839305.4730599291,485.16035517047766
163,425206.70823724876,153378.74878274754,835725.8560429934,41.13221603064252,267.3261329743411,inf,inf,46.977951138117284,153378.74878274754,inf,inf,inf,inf,inf,835725.8560429934,153378.74878274754
164,580712.6736215663,78951.14741629582,620185.9318046715,40.357333814526626,1652.709770921684,inf,inf,58.26462751839131,78951.14741629582,inf,inf,inf,inf,inf,620185.9318046715,78951.14741629582
165,621353.5821910991,191169.2009197479,823448.8729114963,8.907857702076036,600.7385089100611,inf,inf,1.1657646512244768,191169.2009197479,inf,inf,inf,inf,inf,823448.8729114963,191169.2009197479
166,505597.96987982537,190931.29637590068,735741.9946356717,28.885316273055043,1246.4062862760018,inf,inf,33.35563918586076,190931.29637590068,inf,inf,inf,inf,inf,735741.9946356717,190931.29637590068
167,544416.5666775611,1885.7950787686887,700447.4572986903,19.538108282766768,3089.634135139138,inf,inf,53.93284184501308,1885.7950787686887,inf,inf,inf,inf,inf,700447.4572986903,1885.7950787686887
168,464940.5607159882,40781.78342547268,799765.4002723258,24.047698215336375,783.0294566014371,inf,inf,13.2612883135873,40781.78342547268,inf,inf,inf,inf,inf,799765.4002723258,40781.78342547268
169,580294.5183162495,231528.17587937738,921356.1783823473,51.928062728705875,36187.292992667586,inf,inf,24.400746075163685,231528.17587937738,inf,inf,inf,inf,inf,921356.1783823473,231528.17587937738
170,501710.95990837924,153405.69369204866,544532.219263845,25.563124980359245,1652.5592803199777,inf,inf,49.57633759083892,153405.69369204866,inf,inf,inf,inf,inf,544532.219263845,153405.69369204866
171,505699.7398464547,309276.7083405462,899833.7140757454,14.576637999867259,1595.273863950899,inf,inf,23.36529909850862,309276.7083405462,inf,inf,inf,inf,inf,899833.7140757454,309276.7083405462
172,386477.9787870693,114380.23176580408,735568.2935535024,18.628060133310733,886.6178607058391,inf,inf,7.694372369814223,114380.23176580408,inf,inf,inf,inf,inf,735568.2935535024,114380.23176580408
173,386807.6630961292,231549.2095705865,832980.622850398,2.1760426254541523,835.3307103847577,inf,inf,20.542114909529452,231549.2095705865,inf,inf,inf,inf,inf,832980.622850398,231549.2095705865
174,427713.45192544203,723.793633338839,799631.2584142922,32.774677912574546,421.42647396253943,inf,inf,41.71157853396982,723.793633338839,inf,inf,inf,inf,inf,799631.2584142922,723.793633338839
175,349755.0604031216,39805.276139557245,918969.9059020376,123.74881056831501,692.132122333946,inf,inf,0.3250147468656415,39805.276139557245,inf,inf,inf,inf,inf,918969.9059020376,39805.276139557245
176,544537.7715387726,1622.910893696215,699869.287606014,6.5752085005761804,1349.9959561640756,inf,inf,17.48482757442706,1622.910893696215,inf,inf,inf,inf,inf,699869.287606014,1622.910893696215
177,585356.6408908034,492.56738727336847,697568.6709781734,26.72764456124452,822.5566324030934,inf,inf,138.07678362012484,492.56738727336847,inf,inf,inf,inf,inf,697568.6709781734,492.56738727336847
178,505629.9199466008,78773.66434436104,697533.4863109826,26.62949346239579,596.3206639121761,inf,inf,25.978726810822117,78773.66434436104,inf,inf,inf,inf,inf,697533.4863109826,78773.66434436104
179,582884.8913348278,76202.93513574779,828348.695655292,57.388538900476526,899.8022842399199,inf,inf,89.044949366785,76202.93513574779,inf,inf,inf,inf,inf,828348.695655292,76202.93513574779
180,352388.249471346,76247.46216671748,584125.1646615829,13.253803200217787,1212.9612587840325,inf,inf,24.92314312661501,76247.46216671748,inf,inf,inf,inf,inf,584125.1646615829,76247.46216671748
181,428362.3728235531,1058.9306087027735,877166.079898943,19.49420024431855,37687.50444788493,inf,inf,32.35042257939513,1058.9306087027735,inf,inf,inf,inf,inf,877166.079898943,1058.9306087027735
182,544878.5797099961,39276.03610974831,779510.3097282806,54.98217771766691,3122.7809272160143,inf,inf,17.84366025089061,39276.03610974831,inf,inf,inf,inf,inf,779510.3097282806,39276.03610974831
183,621505.0279716639,1534.1554676951166,833181.0547838598,41.34455624516707,254.1379188844764,inf,inf,30.330204095675043,1534.1554676951166,inf,inf,inf,inf,inf,833181.0547838598,1534.1554676951166
184,503449.04361263954,118005.26405844094,870046.4756779377,3.755117807278069,1001.5838774909404,inf,inf,40.54372251711979,118005.26405844094,inf,inf,inf,inf,inf,870046.4756779377,118005.26405844094
185,580507.4568077109,40048.626764573346,774559.8618503329,0.873141514703179,589.5486247060948,inf,inf,65.5443995800092,40048.626764573346,inf,inf,inf,inf,inf,774559.8618503329,40048.626764573346
186,544852.9282280611,79256.44818776347,583622.9042842106,40.674830998024596,36459.01951216769,inf,inf,177.48053959310604,79256.44818776347,inf,inf,inf,inf,inf,583622.9042842106,79256.44818776347
187,464834.5070163538,74002.64503269264,774633.9128152465,31.11636019572634,413.67105548764056,inf,inf,24.463504944153172,74002.64503269264,inf,inf,inf,inf,inf,774633.9128152465,74002.64503269264
188,620215.4083216612,195186.33063150468,738604.553046762,26.11567572659192,692.8989565941857,inf,inf,56.11255977726525,195186.33063150468,inf,inf,inf,inf,inf,738604.553046762,195186.33063150468
189,502936.75712581235,156860.18782073527,661002.1748127104,46.623294373852985,563.7033764932041,inf,inf,37.5605307953731,156860.18782073527,inf,inf,inf,inf,inf,661002.1748127104,156860.18782073527
190,620226.3508756674,734.118983852095,942545.2446709947,40.68490288273983,898.4377065606265,inf,inf,3.9583097810782717,734.118983852095,inf,inf,inf,inf,inf,942545.2446709947,734.118983852095
191,427889.5530150424,76635.74460683564,796196.3921312352,1.1317464600908638,972.1237059167277,inf,inf,23.311525503954428,76635.74460683564,inf,inf,inf,inf,inf,796196.3921312352,76635.74460683564
192,425514.5111165263,79497.97422230679,735381.6054246136,39.62375476193549,1230.798688483515,inf,inf,46.57382295207733,79497.97422230679,inf,inf,inf,inf,inf,735381.6054246136,79497.97422230679
193,464572.3458780366,118363.04481463425,933654.6199996177,57.00996870665972,950.7908269669645,inf,inf,14.738297601537084,118363.04481463425,inf,inf,inf,inf,inf,933654.6199996177,118363.04481463425
194,584210.9435040314,39920.90157543024,926505.8165889517,41.424838081279056,1598.3202277142816,inf,inf,56.74616827393332,39920.90157543024,inf,inf,inf,inf,inf,926505.8165889517,39920.90157543024
195,467076.2662832257,114509.5188242585,825195.0457325276,152.383388961029,37557.465690544945,inf,inf,27.280806707512255,114509.5188242585,inf,inf,inf,inf,inf,825195.0457325276,114509.5188242585
196,467428.68874994904,541530.9840736747,735955.7675850159,51.16601275083819,1080.9995019527544,inf,inf,72.48410510778506,467428.68874994904,inf,inf,inf,inf,inf,735955.7675850159,467428.68874994904
197,619728.8138602996,40925.32701028209,862848.5833895036,41.312242323995676,914.5042889265907,inf,inf,52.89560192951065,40925.32701028209,inf,inf,inf,inf,inf,862848.5833895036,40925.32701028209
198,660935.9808318032,833.169823177025,618226.5699039593,45.15879487605619,36870.74405617683,inf,inf,8.883582710286689,833.169823177025,inf,inf,inf,inf,inf,618226.5699039593,833.169823177025
199,389390.45966902,1546.4062874506535,795482.956468923,2.136034044543947,1117.0182705903362,inf,inf,41.94737422122112,1546.4062874506535,inf,inf,inf,inf,inf,795482.956468923,1546.4062874506535
200,659948.6184942392,1449.1214707669988,876513.5571580562,28.94562987070851,961.9837873299044,inf,inf,6.91516310819437,1449.1214707669988,inf,inf,inf,inf,inf,876513.5571580562,1449.1214707669988
201,503464.9947980128,75882.6111347974,699706.7748921178,8.830374072509644,1488.7392914015836,inf,inf,41.34524973325726,75882.6111347974,inf,inf,inf,inf,inf,699706.7748921178,75882.6111347974
202,428813.5270684022,272694.68109890743,806093.9422903172,18.75694786515103,1335.3646025305254,inf,inf,37.824109954607245,272694.68109890743,inf,inf,inf,inf,inf,806093.9422903172,272694.68109890743
203,698391.8166102482,155846.56215453157,847683.3015438261,35.8347798476142,10.314255691341707,inf,inf,67.2212342914601,155846.56215453157,inf,inf,inf,inf,inf,847683.3015438261,155846.56215453157
204,506389.3983281146,76128.22497865406,816783.6497340032,44.639446120167484,488.6471986638428,inf,inf,4.247801534270339,76128.22497865406,inf,inf,inf,inf,inf,816783.6497340032,76128.22497865406
205,505756.73903986247,1629.7932712563372,944434.6654671954,5.564873096937125,792.6683176844308,inf,inf,6.969340897780158,1629.7932712563372,inf,inf,inf,inf,inf,944434.6654671954,1629.7932712563372
206,541728.1398308156,820.1005056024657,774222.9127536183,10.192598195003406,916.4131016843905,inf,inf,96.15354611250707,820.1005056024657,inf,inf,inf,inf,inf,774222.9127536183,820.1005056024657
207,428944.85436627205,117878.44162099677,804594.3856265717,52.58239319759993,159.0423781696899,inf,inf,19.08282878600731,117878.44162099677,inf,inf,inf,inf,inf,804594.3856265717,117878.44162099677
208,388568.55152276036,1125.9884288825656,739300.5467118899,21.7199726084521,538.764007812368,inf,inf,35.47564102731741,1125.9884288825656,inf,inf,inf,inf,inf,739300.5467118899,1125.9884288825656
209,544526.0545704328,75247.74746350599,699969.2329843713,50.28191759031102,576.7692684242497,inf,inf,36.3569545831706,75247.74746350599,inf,inf,inf,inf,inf,699969.2329843713,75247.74746350599
210,619832.1583902901,155952.58415782664,888141.101603999,9.404899636213278,811.8613726647525,inf,inf,25.459200516200603,155952.58415782664,inf,inf,inf,inf,inf,888141.101603999,155952.58415782664
211,618273.3654862518,234735.69257320673,658043.1158187116,24.031353350610683,926.5079061314768,inf,inf,18.256181480557835,234735.69257320673,inf,inf,inf,inf,inf,658043.1158187116,234735.69257320673
212,503953.6152116347,544165.3819443088,871665.6437336396,38.53420399442886,37280.41974836959,inf,inf,31.835790667933498,503953.6152116347,inf,inf,inf,inf,inf,871665.6437336396,503953.6152116347
213,505413.9118724801,308734.723130004,696877.736416626,23.257860647376255,1500.2474404320892,inf,inf,147.89786261818972,308734.723130004,inf,inf,inf,inf,inf,696877.736416626,308734.723130004
214,503795.5148063295,114726.1412495093,736650.0822794943,56.42802370790278,828.7036045281333,inf,inf,149.62063884980907,114726.1412495093,inf,inf,inf,inf,inf,736650.0822794943,114726.1412495093
215,620363.59463532,40723.65506066356,623809.3038705845,43.73400374505183,761.5976305072971,inf,inf,56.11927101362909,40723.65506066356,inf,inf,inf,inf,inf,623809.3038705845,40723.65506066356
216,350840.8007550992,117468.92840631687,735686.8632627487,0.14408053727021045,705.6921425681248,inf,inf,35.05150526418934,117468.92840631687,inf,inf,inf,inf,inf,735686.8632627487,117468.92840631687
217,465120.1773012128,41532.75038787295,696696.6427076278,53.134071464469066,242.3845648586861,inf,inf,44.49706642254512,41532.75038787295,inf,inf,inf,inf,inf,696696.6427076278,41532.75038787295
218,387291.33143264847,114511.4674386303,886354.3620112382,50.5435062108389,873.5691038452794,inf,inf,27.29376590796248,114511.4674386303,inf,inf,inf,inf,inf,886354.3620112382,114511.4674386303
219,505744.1343503514,1131.7509826296866,904780.6930563587,31.492485665595343,2328.470929341068,inf,inf,16.384249590671573,1131.7509826296866,inf,inf,inf,inf,inf,904780.6930563587,1131.7509826296866
220,658695.2639204353,76249.65505782652,795066.4679941708,41.810729456426586,1464.57524491107,inf,inf,14.048262183883155,76249.65505782652,inf,inf,inf,inf,inf,795066.4679941708,76249.65505782652
221,466947.78622721374,1273.431039068962,918758.4029449048,10.257352104098077,469.6889414297878,inf,inf,9.18426680417143,1273.431039068962,inf,inf,inf,inf,inf,918758.4029449048,1273.431039068962
222,619715.9875891401,156846.3154929277,892796.6835864407,31.206933862321687,667.6588178290069,inf,inf,34.34109431167477,156846.3154929277,inf,inf,inf,inf,inf,892796.6835864407,156846.3154929277
223,542555.1754679009,1631.5866004314692,660729.5140998419,49.23807715665025,814.4493213498145,inf,inf,0.7374098179290391,1631.5866004314692,inf,inf,inf,inf,inf,660729.5140998419,1631.5866004314692
224,467179.5645596069,308768.56212046876,779051.0654301578,43.35238953274612,1107.1765110068266,inf,inf,9.614923610992943,308768.56212046876,inf,inf,inf,inf,inf,779051.0654301578,308768.56212046876
225,426024.0574985699,76141.104451301,735916.8373232014,12.026553651542315,607.4694276314077,inf,inf,37.16514527586803,76141.104451301,inf,inf,inf,inf,inf,735916.8373232014,76141.104451301
226,506953.5405235067,336.50138260388684,775253.8322350155,47.56745050989441,901.771891115855,inf,inf,56.99144697987939,336.50138260388684,inf,inf,inf,inf,inf,775253.8322350155,336.50138260388684
227,386951.7422370652,75911.77394140953,658663.9262079673,40.13396580093146,500.10514684213115,inf,inf,36.883258731973676,75911.77394140953,inf,inf,inf,inf,inf,658663.9262079673,75911.77394140953
228,425978.7810616291,75832.90637142364,880596.4948122458,52.30200500433778,22127.773639953397,inf,inf,2.8378347392775187,75832.90637142364,inf,inf,inf,inf,inf,880596.4948122458,75832.90637142364
229,463090.3579732978,156439.70111566465,812566.827561769,17.34733189340251,1008.4234414633963,inf,inf,43.66505377621425,156439.70111566465,inf,inf,inf,inf,inf,812566.827561769,156439.70111566465
