Time (hr),LREG_SEGR,LREG_TID,MCU_SEL,MCU_SEFI,WDOG_TID,MCU_TID,SRAM_SEL,SRAM_TID,LREG,MCU,Harden MCU,Frozen MCU,WDOG,SRAM,Harden SRAM,Payload
3.79972,1.0,1.0,0.0,0.0,0.08025967568718965,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.08025967568718965,1.0,1.0,1.0
3.86639,1.0,1.0,0.0,0.0,0.08026012270184493,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.08026012270184493,1.0,1.0,1.0
3.93333,1.0,1.0,0.0,0.0,0.08026058962321243,1.0000000000000002,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,0.0,0.08026058962321243,1.0,1.0,1.0
4.0,1.0,1.0,0.0,0.0,0.08026107011226553,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.08026107011226553,1.0,1.0,1.0
4.06639,1.0,1.0,0.0,0.0,0.08026156152137175,1.0000000000000002,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,0.0,0.08026156152137175,1.0,1.0,1.0
4.13306,1.0,1.0,0.0,0.0,0.08026206547073038,0.9999999999999999,0.0,1.0,1.0,0.9999999999999999,0.9999999999999999,0.0,0.08026206547073038,1.0,1.0,1.0
4.2,1.0,1.0,0.0,0.0,0.08026257946706356,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.08026257946706356,1.0,1.0,1.0
4.26667,1.0,1.0000000000000002,0.0,0.0,0.08026309697580095,0.9999999999999999,0.0,1.0000000000000002,1.0,0.9999999999999999,0.9999999999999999,0.0,0.08026309697580095,1.0000000000000002,1.0000000000000002,1.0
4.33333,1.0,1.0,0.0,0.0,0.08026361788151577,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.08026361788151577,1.0,1.0,1.0
4.39972,1.0,1.0,0.0,0.0,0.08026413822129895,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.08026413822129895,1.0,1.0,1.0
4.46639,1.0,1.0,0.0,0.0,0.08026466062757016,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.08026466062757016,1.0,1.0,1.0
4.53333,1.0,1.0,0.0,0.0,0.0802651836094908,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0802651836094908,1.0,1.0,1.0
4.6,1.0,1.0,0.0,0.0,0.08026570183463597,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.08026570183463597,1.0,1.0,1.0
4.66639,1.0,0.9999999999999999,0.0,0.0,0.08026621433642463,0.9999999999999999,0.0,0.9999999999999999,1.0,0.9999999999999999,0.9999999999999999,0.0,0.08026621433642463,0.9999999999999999,0.9999999999999999,1.0
