Time (s),A,B1,B2,Y,Z
6600000.0,1.2505201951618083e-05,0.0008616894748433301,0.0008616894748433301,7.4250875105577e-07,1.324770141745197e-05
6620000.0,1.3938658144307947e-05,0.0008605355842264961,0.0008605355842264961,7.4052149172004e-07,1.467916931415207e-05
6640000.0,1.5517249296992386e-05,0.0008593832387874256,0.0008593832387874256,7.3853955110877e-07,1.625577738799883e-05
6660000.0,1.7253468918954074e-05,0.000858232436457107,0.000858232436457107,7.365629149871e-07,1.799001912567581e-05
6680000.0,1.9160656689665156e-05,0.0008570831751694152,0.0008570831751694152,7.3459156915849e-07,1.989523418356678e-05
6700000.0,2.1253034148238648e-05,0.0008559354528603347,0.0008559354528603347,7.3262549946323e-07,2.198564407718712e-05
6720000.0,2.354573997498388e-05,0.0008547892674692914,0.0008547892674692914,7.3066469178069e-07,2.427638746272374e-05
6740000.0,2.605486466594753e-05,0.0008536446169379319,0.0008536446169379319,7.2870913202711e-07,2.678355481155683e-05
6760000.0,2.879748438572305e-05,0.0008525014992112334,0.0008525014992112334,7.267588061574e-07,2.952422226305508e-05
6780000.0,3.179169377331981e-05,0.0008513599122362825,0.0008513599122362825,7.2481370016297e-07,3.251648443042758e-05
6800000.0,3.5056637466557294e-05,0.0008502198539636074,0.0008502198539636074,7.228738000739e-07,3.577948592510645e-05
6820000.0,3.861254009784876e-05,0.000849081322345735,0.000849081322345735,7.2093909195638e-07,3.933345135251555e-05
6840000.0,4.24807345071887e-05,0.0008479443153387445,0.0008479443153387445,7.1900956191529e-07,4.319971352504969e-05
6860000.0,4.668368790838873e-05,0.0008468088309006028,0.0008468088309006028,7.1708519609125e-07,4.740073962829848e-05
6880000.0,5.124502573883305e-05,0.0008456748669927183,0.0008456748669927183,7.1516598066315e-07,5.196015507079712e-05
6900000.0,5.618955291547545e-05,0.0008445424215788311,0.0008445424215788311,7.1325190184624e-07,5.690276474001621e-05
6920000.0,6.154327221713496e-05,0.0008434114926255676,0.0008434114926255676,7.1134294589289e-07,6.225457138465529e-05
6940000.0,6.73333995074854e-05,0.0008422820781021079,0.0008422820781021079,7.0943909909201e-07,6.804279083763114e-05
6960000.0,7.35883755145772e-05,0.0008411541759806296,0.0008411541759806296,7.0754034776965e-07,7.429586379560204e-05
6980000.0,8.033787387978775e-05,0.0008400277842358639,0.0008400277842358639,7.0564667828822e-07,8.104346386792213e-05
7000000.0,8.7612805192816e-05,0.0008389029008452065,0.0008389029008452065,7.037580770465e-07,8.83165016116432e-05
7020000.0,9.54453167315017e-05,0.0008377795237888286,0.0008377795237888286,7.0187453047984e-07,9.614712427134467e-05
7040000.0,0.00010386878763185559,0.000836657651049455,0.000836657651049455,6.9999602505959e-07,0.0001045687109491767
7060000.0,0.00011291781922079247,0.0008355372806129191,0.0008355372806129191,6.9812254729403e-07,0.00011361586293761092
7080000.0,0.00012262822025077558,0.0008344184104673857,0.0008344184104673857,6.9625408372692e-07,0.00012332438895410337
7100000.0,0.00013303698679328901,0.0008333010386035733,0.0008333010386035733,6.9439062093779e-07,0.00013373128503459093
7120000.0,0.00014418227655205174,0.0008321851630156418,0.0008321851630156418,6.9253214554337e-07,0.00014487470884673377
7140000.0,0.0001561033773821996,0.0008310707816993057,0.0008310707816993057,6.906786441943e-07,0.00015679394820912484
7160000.0,0.00016884066981215362,0.0008299578926540541,0.0008299578926540541,6.8883010357876e-07,0.0001695293836131963
7180000.0,0.00018243558338526533,0.0008288464938813744,0.0008288464938813744,6.8698651041945e-07,0.00018312244456489995
7200000.0,0.00019693054666608534,0.0008277365833856409,0.0008277365833856409,6.8514785147493e-07,0.00019761555959101933
7220000.0,0.0002123689307679255,0.0008266281591740032,0.0008266281591740032,6.833141135394e-07,0.00021305209976677723
7240000.0,0.00022879498629629902,0.0008255212192560535,0.0008255212192560535,6.81485283442e-07,0.00022947631565932493
7260000.0,0.000246253773620142,0.0008244157616443815,0.0008244157616443815,6.7966134804769e-07,0.00024693326759901794
7280000.0,0.00026479108641702664,0.0008233117843536863,0.0008233117843536863,6.7784229425565e-07,0.0002654687492246848
7300000.0,0.0002844533684667194,0.000822209285401887,0.000822209285401887,6.7602810900108e-07,0.00028512920427724775
7320000.0,0.0003052876236966928,0.0008211082628093447,0.0008211082628093447,6.7421877925378e-07,0.0003059616366452976
7340000.0,0.0003273413195270525,0.0008200087145990853,0.0008200087145990853,6.7241429201844e-07,0.00032801351371008927
7360000.0,0.0003506622835754425,0.0008189106387965772,0.0008189106387965772,6.7061463433422e-07,0.00035133266305051764
7380000.0,0.0003752985938454967,0.0008178140334301753,0.0008178140334301753,6.6881979327533e-07,0.0003759671626316441
7400000.0,0.00040129846252945356,0.0008167188965311212,0.0008167188965311212,6.6702975595101e-07,0.00040196522460738906
7420000.0,0.00042871011361728106,0.0008156252261325436,0.0008156252261325436,6.6524450950376e-07,0.0004293750729297356
7440000.0,0.0004575816545221989,0.0008145330202707912,0.0008145330202707912,6.6346404111146e-07,0.0004582448149743367
7460000.0,0.0004879609419818909,0.0008134422769849881,0.0008134422769849881,6.6168833798652e-07,0.0004886223074418128
7480000.0,0.0005198954425243985,0.0008123529943161456,0.0008123529943161456,6.5991738737441e-07,0.0005205550168237307
7500000.0,0.0005534320878283205,0.000811265170308606,0.000811265170308606,6.5815117655585e-07,0.0005540898747628967
7520000.0,0.00058861712534658,0.0008101788030090429,0.0008101788030090429,6.5638969284517e-07,0.000589273128677211
7540000.0,0.0006254959645777269,0.0008090938904667944,0.0008090938904667944,6.5463292359069e-07,0.0006261501880310657
7560000.0,0.0006641130194435796,0.0008080104307336411,0.0008080104307336411,6.5288085617436e-07,0.0006647654667130773
7580000.0,0.000704511547218678,0.0008069284218642503,0.0008069284218642503,6.5113347801233e-07,0.0007051622219656364
7600000.0,0.000746733484519424,0.0008058478619159537,0.0008058478619159537,6.4939077655451e-07,0.000747382390374141
7620000.0,0.0007908192808878667,0.0008047687489480815,0.0008047687489480815,6.4765273928346e-07,0.0007914664214508765
7640000.0,0.0008368077305153654,0.0008036910810231834,0.0008036910810231834,6.4591935371621e-07,0.0008374531093587733
7660000.0,0.0008847358027005425,0.0008026148562063629,0.0008026148562063629,6.4419060740316e-07,0.0008853794233694513
7680000.0,0.0009346384716432121,0.0008015400725649435,0.0008015400725649435,6.4246648792742e-07,0.0009352803376572433
7700000.0,0.0009865485462025592,0.0008004667281690248,0.0008004667281690248,6.4074698290562e-07,0.0009871886610574602
7720000.0,0.0010404965002691058,0.0007993948210913704,0.0007993948210913704,6.390320799877e-07,0.0010411348674384507
7740000.0,0.0010965103044159319,0.0007983243494074088,0.0007983243494074088,6.3732176685676e-07,0.0010971469273529041
7760000.0,0.0011546152594966719,0.0007972553111946779,0.0007972553111946779,6.3561603122812e-07,0.001155250141635931
7780000.0,0.0012148338328834551,0.000796187704533935,0.000796187704533935,6.3391486085102e-07,0.001215466977643086
7800000.0,0.0012771854980353492,0.000795121527508047,0.000795121527508047,6.3221824350673e-07,0.0012778169088188836
7820000.0,0.0013416865780897513,0.0007940567782024344,0.0007940567782024344,6.3052616700923e-07,0.001342316258288265
7840000.0,0.0014083500941658444,0.0007929934547055151,0.0007929934547055151,6.2883861920579e-07,0.001408978047160122
7860000.0,0.0014771856191003185,0.0007919315551079276,0.0007919315551079276,6.2715558797566e-07,0.0014778118482630788
7880000.0,0.0015481991372437998,0.0007908710775026417,0.0007908710775026417,6.2547706123019e-07,0.0015488236459419834
7900000.0,0.0016213929110516778,0.0007898120199858472,0.0007898120199858472,6.2380302691412e-07,0.0016220157026487862
7920000.0,0.001696765355094887,0.0007887543806556208,0.0007887543806556208,6.2213347300343e-07,0.0016973864329533673
7940000.0,0.0017743109181177497,0.0007876981576131481,0.0007876981576131481,6.2046838750715e-07,0.0017749302856014224
7960000.0,0.0018540199738156238,0.0007866433489615021,0.0007866433489615021,6.1880775846537e-07,0.001854637634292145
7980000.0,0.0019358787208653139,0.0007855899528069754,0.0007855899528069754,6.1715157395127e-07,0.0019364946777086656
