Time (s),A,B,C,X,Z
7840000.0,1.0,0.0,0.39876017126266905,0.9758937110970933,1.0
7860000.0,1.0,0.0,0.3989282492749273,0.9744165254779931,1.0
7880000.0,1.0,0.0,0.3990638265953555,0.9728683263407492,1.0
7900000.0,1.0,0.0,0.39916584499337804,0.9712469334296976,1.0
7920000.0,1.0,0.0,0.3992332404529131,0.9695501680746026,1.0
7940000.0,1.0,0.0,0.39926494483679625,0.967775857156485,1.0
7960000.0,1.0,0.0,0.3992598876149807,0.9659218371826692,1.0
7980000.0,1.0,0.0,0.3992169976532023,0.963985958461804,1.0
8000000.0,1.0,0.0,0.39913520505847194,0.9619660893689903,1.0
8020000.0,1.0,0.0,0.39901344307747855,0.9598601206906231,1.0
8040000.0,1.0,0.0,0.39885065004372156,0.9576659700380772,1.0
8060000.0,1.0,0.0,0.39864577136890594,0.9553815863188709,1.0
8080000.0,1.0,0.0,0.3983977615738966,0.9530049542535179,1.0
8100000.0,1.0,0.0,0.398105586354296,0.9505340989259283,1.0
8120000.0,1.0,0.0,0.39776822467546946,0.9479670903548179,1.0
8140000.0,1.0,0.0,0.3973846708916627,0.9453020480733454,1.0
8160000.0,1.0,0.0,0.39695393688366853,0.942537145703945,1.0
8180000.0,1.0,0.0,0.39647505420931295,0.9396706155150618,1.0
8200000.0,1.0,0.0,0.3959470762609325,0.9367007529464728,1.0
8220000.0,1.0,0.0,0.39536908042384195,0.9336259210896451,1.0
8240000.0,1.0,0.0,0.39474017022973773,0.9304445551096585,1.0
