Time (s),REG_TID,REG_DSEE,MCU_TID,MCU_SEL,WDT_TID,MCU_SEFI,SRAM_TID,SRAM_SEL,REG,WDT,Harden_MCU_SEFI,Harden_SRAM_SEL,Harden_MCU_SEL,SRAM,MCU,Payload
18720.0,0.0,1.1956029747625252e-05,0.0,0.999999999989535,0.0,0.9999999999999992,0.0,0.9999999999999996,1.195602974762525e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.195602974762525e-05
20880.0,0.0,1.2196805193697036e-05,0.0,0.9999999999895484,0.0,0.9999999999999996,0.0,0.9999999999999994,1.219680519369704e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.219680519369704e-05
23040.0,0.0,1.243627222462294e-05,0.0,0.999999999989562,0.0,0.9999999999999994,0.0,0.9999999999999994,1.243627222462294e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.243627222462294e-05
25200.0,0.0,1.2676104625044212e-05,0.0,0.999999999989576,0.0,0.9999999999999996,0.0,0.9999999999999994,1.267610462504421e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.267610462504421e-05
27360.0,0.0,1.2927963146800789e-05,0.0,0.9999999999895862,0.0,0.9999999999999994,0.0,0.9999999999999992,1.292796314680079e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.292796314680079e-05
29520.0,0.0,1.320837404046896e-05,0.0,0.9999999999895908,0.0,0.9999999999999992,0.0,0.9999999999999992,1.320837404046896e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.320837404046896e-05
31680.0,0.0,1.3495722173327446e-05,0.0,0.999999999989592,0.0,0.9999999999999994,0.0,0.999999999999999,1.349572217332744e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.349572217332744e-05
33119.0,0.0,1.363848001699818e-05,0.0,0.9999999999895952,0.0,0.9999999999999994,0.0,0.9999999999999994,1.363848001699818e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.363848001699818e-05
33659.0,0.0,1.3666373114421837e-05,0.0,0.9999999999896012,0.0,0.9999999999999994,0.0,0.9999999999999992,1.366637311442184e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.366637311442184e-05
34199.0,0.0,1.3690623206747366e-05,0.0,0.9999999999896309,0.0,0.9999999999999992,0.0,0.9999999999999992,1.369062320674737e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.369062320674737e-05
34739.0,0.0,1.372224819050661e-05,0.0,0.999999999989806,0.0,0.9999999999999992,0.0,0.9999999999999988,1.372224819050661e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.372224819050661e-05
35279.0,0.0,1.3797427274073128e-05,0.0,0.999999999990803,0.0,0.9999999999999994,0.0,0.9999999999999992,1.379742727407313e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.379742727407313e-05
35819.0,0.0,1.4059269796524982e-05,0.0,0.9999999999946791,0.0,0.9999999999999998,0.0,1.0,1.405926979652498e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.405926979652498e-05
36359.0,0.0,1.4961383750096271e-05,0.0,0.9999999999994432,0.0,1.0,0.0,1.0,1.496138375009627e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.496138375009627e-05
36899.0,0.0,1.7566817940206753e-05,0.0,0.9999999999999992,0.0,1.0,0.0,1.0,1.756681794020675e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.756681794020675e-05
37439.0,0.0,2.188525338399435e-05,0.0,1.0,0.0,1.0,0.0,1.0,2.188525338399435e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.188525338399435e-05
37979.0,0.0,2.3061361182169545e-05,0.0,0.9999999999999998,0.0,1.0,0.0,1.0,2.306136118216954e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.306136118216954e-05
