Run,REG_TID,REG_DSEE,MCU_TID,MCU_SEL,WDT_TID,MCU_SEFI,SRAM_TID,SRAM_SEL,REG,WDT,Harden_MCU_SEFI,Harden_SRAM_SEL,Harden_MCU_SEL,SRAM,MCU,Payload
5996,1046675.7714748811,416428442.3914655,890904.01942305,544.5549053461206,inf,76.01857226397159,inf,242.1904841181306,1046675.7714748811,inf,inf,inf,inf,inf,890904.01942305,890904.01942305
5997,1127686.6205486478,4047416800.3890777,697318.3281752227,580.2154926825204,inf,558.0140532089347,inf,796.5840651944645,1127686.6205486478,inf,inf,inf,inf,inf,697318.3281752227,697318.3281752227
5998,969179.9536459929,5209801840.62713,855884.0018180873,466.4601677965302,inf,149.71826825794744,inf,864.1126539133218,969179.9536459929,inf,inf,inf,inf,inf,855884.0018180873,855884.0018180873
5999,1197923.512460995,8009160108.854166,657870.1146392671,777.6221776242883,inf,768.5343624465105,inf,200.78809514235576,1197923.512460995,inf,inf,inf,inf,inf,657870.1146392671,657870.1146392671
6000,1273315.6846260666,1457193169.8767915,736151.4417368883,958.2390217158581,inf,595.805642348782,inf,61.34684009508377,1273315.6846260666,inf,inf,inf,inf,inf,736151.4417368883,736151.4417368883
6001,1366838.5849767495,5730378174.104676,813514.9373527251,997.4593225663075,inf,1071.7483603396201,inf,457.237672654938,1366838.5849767495,inf,inf,inf,inf,inf,813514.9373527251,813514.9373527251
6002,1352400.8760881985,4537136773.07259,700567.2197844941,691.1420810108525,inf,778.6534319622723,inf,428.8770473669126,1352400.8760881985,inf,inf,inf,inf,inf,700567.2197844941,700567.2197844941
6003,1339753.2022371653,6854089731.244231,816520.0311494509,753.3321647685709,inf,818.6491076817342,inf,655.7199873896493,1339753.2022371653,inf,inf,inf,inf,inf,816520.0311494509,816520.0311494509
6004,1162673.691982589,2892680788.795432,851308.7023246436,865.8314551719958,inf,662.575012615818,inf,1032.9946355883128,1162673.691982589,inf,inf,inf,inf,inf,851308.7023246436,851308.7023246436
6005,1281506.43304926,2730056376.2257867,738820.9555715978,1075.7491750152358,inf,193.47131913354772,inf,157.10096481095772,1281506.43304926,inf,inf,inf,inf,inf,738820.9555715978,738820.9555715978
6006,1085359.6474375322,2633518455.8573327,773727.7565914629,686.8794752419476,inf,616.2400157786102,inf,795.699192807085,1085359.6474375322,inf,inf,inf,inf,inf,773727.7565914629,773727.7565914629
6007,1224544.194461425,3441334371.411956,660881.1218940875,800.1923211058283,inf,391.138902922364,inf,542.201211272482,1224544.194461425,inf,inf,inf,inf,inf,660881.1218940875,660881.1218940875
6008,1083737.6982995905,4648105325.089199,700691.2775489175,980.8923995787083,inf,229.35159505954542,inf,386.6834202406911,1083737.6982995905,inf,inf,inf,inf,inf,700691.2775489175,700691.2775489175
6009,1178567.600680417,3864153057.9164467,856310.5551418407,1024.0548563965249,inf,532.3762535759425,inf,215.23872109161715,1178567.600680417,inf,inf,inf,inf,inf,856310.5551418407,856310.5551418407
6010,1340545.5624785847,8013830964.720867,735936.7835992391,736.5865597429171,inf,520.9347622256561,inf,880.9353070823806,1340545.5624785847,inf,inf,inf,inf,inf,735936.7835992391,735936.7835992391
6011,1258228.938370713,3478003574.047899,657757.9125122813,713.0441668066883,inf,436.83599615956916,inf,297.8795831617739,1258228.938370713,inf,inf,inf,inf,inf,657757.9125122813,657757.9125122813
6012,1192159.206974071,1978599758.5742426,734987.2231215823,852.6741583689038,inf,594.5222571217521,inf,726.2563919467267,1192159.206974071,inf,inf,inf,inf,inf,734987.2231215823,734987.2231215823
6013,1007623.2447430887,7944685696.224383,855158.7548816412,1059.6742561515255,inf,519.9538829406404,inf,360.44310377468554,1007623.2447430887,inf,inf,inf,inf,inf,855158.7548816412,855158.7548816412
6014,1127106.272556986,3025216289.212837,697153.208562212,744.5251731979556,inf,645.6210596819487,inf,215.8507351288552,1127106.272556986,inf,inf,inf,inf,inf,697153.208562212,697153.208562212
6015,1127362.9545172588,5443377003.654674,696863.0721291876,790.8567594571471,inf,205.8200974705363,inf,1038.576393313172,1127362.9545172588,inf,inf,inf,inf,inf,696863.0721291876,696863.0721291876
6016,1282198.3416646186,4143886968.309716,739760.9825215894,630.142703694437,inf,574.56235024978,inf,238.90099176024114,1282198.3416646186,inf,inf,inf,inf,inf,739760.9825215894,739760.9825215894
6017,1228308.007440619,6257230132.401117,774870.3428008892,487.9248065369998,inf,329.50611082089154,inf,764.1527312656893,1228308.007440619,inf,inf,inf,inf,inf,774870.3428008892,774870.3428008892
6018,932398.149475873,7681688436.56006,696827.7970055977,1043.577000821849,inf,48.02638398333568,inf,719.1396723599509,932398.149475873,inf,inf,inf,inf,inf,696827.7970055977,696827.7970055977
6019,1046527.9016838624,2724512029.405547,700190.9011681,1049.1710910585407,inf,728.6235403471413,inf,150.2944317547679,1046527.9016838624,inf,inf,inf,inf,inf,700190.9011681,700190.9011681
6020,1087743.773520624,3543736392.5354457,700850.5058951892,305.6127163005746,inf,567.9233636830978,inf,956.7632119003671,1087743.773520624,inf,inf,inf,inf,inf,700850.5058951892,700850.5058951892
6021,1046863.0654094738,6201047304.14476,779896.9002871959,739.6506547202075,inf,11.053205844537922,inf,349.3525314157493,1046863.0654094738,inf,inf,inf,inf,inf,779896.9002871959,779896.9002871959
6022,1249110.8928685463,1983347729.246865,699568.7563600503,987.0202970378284,inf,23.76951633822046,inf,437.53345993670763,1249110.8928685463,inf,inf,inf,inf,inf,699568.7563600503,699568.7563600503
6023,1010951.9231628622,3192470718.900712,739325.0652367114,866.0930167213683,inf,793.6705986398606,inf,374.83818187239245,1010951.9231628622,inf,inf,inf,inf,inf,739325.0652367114,739325.0652367114
6024,1007767.9185955739,5262694685.269377,697410.5875557623,1033.5124355540738,inf,921.24106803877,inf,859.2874077327858,1007767.9185955739,inf,inf,inf,inf,inf,697410.5875557623,697410.5875557623
6025,1164502.6438261778,4196187966.9402313,621864.9809371517,1013.1872453825839,inf,515.6079181513192,inf,61.91373435876158,1164502.6438261778,inf,inf,inf,inf,inf,621864.9809371517,621864.9809371517
6026,1011351.9387265102,939527780.8388021,777962.7983155329,747.1722978378689,inf,631.3419962933468,inf,694.1791393471525,1011351.9387265102,inf,inf,inf,inf,inf,777962.7983155329,777962.7983155329
6027,1084209.0396857806,8060164037.971381,777596.819766391,975.8270531288846,inf,604.88406430761,inf,1071.498158347566,1084209.0396857806,inf,inf,inf,inf,inf,777596.819766391,777596.819766391
6028,1010684.567851277,8110625904.188244,736130.3327713013,598.9800286964885,inf,72.6623302916625,inf,127.62235615011939,1010684.567851277,inf,inf,inf,inf,inf,736130.3327713013,736130.3327713013
6029,1088734.1629398915,3155193351.481505,817960.106925974,984.5344245473543,inf,854.866886403282,inf,737.1820359878927,1088734.1629398915,inf,inf,inf,inf,inf,817960.106925974,817960.106925974
6030,1353223.1174617882,5189298.889496001,622590.0601151534,980.2783894589088,inf,765.5909284981055,inf,963.4567821478911,1353223.1174617882,inf,inf,inf,inf,inf,622590.0601151534,622590.0601151534
6031,1387030.6537475071,3472382496.8807063,661907.0942688609,466.1102323563723,inf,588.0730618630686,inf,847.0775017085684,1387030.6537475071,inf,inf,inf,inf,inf,661907.0942688609,661907.0942688609
6032,1084727.2401813962,2636356824.083512,778058.293147448,802.0892603347584,inf,493.79588642279896,inf,591.6929715127073,1084727.2401813962,inf,inf,inf,inf,inf,778058.293147448,778058.293147448
6033,1161622.4541647371,3669717809.9860425,662024.4387928937,754.2670956091167,inf,649.8155561239568,inf,210.37864637816057,1161622.4541647371,inf,inf,inf,inf,inf,662024.4387928937,662024.4387928937
6034,971488.7402551289,743555967.9458175,774374.1912444043,57.13700815100779,inf,877.7576397566676,inf,373.26773842007503,971488.7402551289,inf,inf,inf,inf,inf,774374.1912444043,774374.1912444043
6035,1085084.8185416614,135119637.6605956,738376.0777381476,582.0705722175383,inf,547.1589067909987,inf,627.9519841346012,1085084.8185416614,inf,inf,inf,inf,inf,738376.0777381476,738376.0777381476
6036,1046070.6371881532,7738854336.149206,623126.066950559,1359.782160606453,inf,694.1774538982052,inf,170.81215811463508,1046070.6371881532,inf,inf,inf,inf,inf,623126.066950559,623126.066950559
6037,1049274.1537917424,4526754957.340805,697169.2867240045,926.0906913277914,inf,680.3541016714074,inf,358.36210858145546,1049274.1537917424,inf,inf,inf,inf,inf,697169.2867240045,697169.2867240045
6038,1124407.920258857,6094421453.933374,738895.2696819034,445.76943495488393,inf,573.9927984258545,inf,769.7096165490196,1124407.920258857,inf,inf,inf,inf,inf,738895.2696819034,738895.2696819034
6039,1123554.796735599,2838007751.0745087,621401.9894772676,415.7762644920661,inf,520.4730142709011,inf,51.201851290296325,1123554.796735599,inf,inf,inf,inf,inf,621401.9894772676,621401.9894772676
6040,1161726.827423763,77263419.40335639,696869.0519279363,477.7707533220128,inf,323.371348884528,inf,411.2812291215426,1161726.827423763,inf,inf,inf,inf,inf,696869.0519279363,696869.0519279363
6041,1301321.4665766153,2015567505.4154544,852087.962441942,1006.9682247194469,inf,256.42748706787444,inf,821.1601717808613,1301321.4665766153,inf,inf,inf,inf,inf,852087.962441942,852087.962441942
6042,1270867.8264905873,4889327508.552922,622942.8767061328,1077.1850989404747,inf,523.4321848211564,inf,199.92821959115216,1270867.8264905873,inf,inf,inf,inf,inf,622942.8767061328,622942.8767061328
6043,1083979.449591721,5384782891.255168,697483.6925066287,1015.3153517857797,inf,743.8376222454568,inf,338.87752386752436,1083979.449591721,inf,inf,inf,inf,inf,697483.6925066287,697483.6925066287
6044,1088880.478340289,1033846806.1001629,813122.9387230311,860.5729940802123,inf,113.69385818476317,inf,1020.4444693432584,1088880.478340289,inf,inf,inf,inf,inf,813122.9387230311,813122.9387230311
6045,1010654.3946445786,7543541199.272042,697071.1628124316,757.3876530046758,inf,43.34353559945561,inf,284.5666099080125,1010654.3946445786,inf,inf,inf,inf,inf,697071.1628124316,697071.1628124316
6046,1086039.4303702118,5077286818.54559,778287.7264174744,808.4913090527015,inf,540.6029325225638,inf,753.642304666326,1086039.4303702118,inf,inf,inf,inf,inf,778287.7264174744,778287.7264174744
6047,968806.988051915,1024476793.6696577,736670.2664135197,605.4619582103363,inf,582.7815495694504,inf,172.13501964335043,968806.988051915,inf,inf,inf,inf,inf,736670.2664135197,736670.2664135197
6048,1127107.4967427533,6514041983.117448,971628.5767189602,751.1214088423695,inf,501.19317531410877,inf,294.3771213423027,1127107.4967427533,inf,inf,inf,inf,inf,971628.5767189602,971628.5767189602
6049,1190796.6807009163,7640863605.02862,813414.1452879449,892.6913710955628,inf,224.00806000989922,inf,788.5999718494634,1190796.6807009163,inf,inf,inf,inf,inf,813414.1452879449,813414.1452879449
6050,1087712.8722222915,1985993498.7373555,623259.5845013398,696.0606966854348,inf,884.8865924256584,inf,207.08866886023557,1087712.8722222915,inf,inf,inf,inf,inf,623259.5845013398,623259.5845013398
6051,1257087.0823758424,5762930374.527215,813084.9766217421,826.7682911728191,inf,603.2692618227885,inf,665.700562897196,1257087.0823758424,inf,inf,inf,inf,inf,813084.9766217421,813084.9766217421
6052,1295532.0993689597,7563220058.7053,816285.1123882977,734.6825432805142,inf,1014.1551344149416,inf,241.4621335510382,1295532.0993689597,inf,inf,inf,inf,inf,816285.1123882977,816285.1123882977
6053,1010256.1471154549,1663776745.2454917,774575.6890278312,921.4041907502519,inf,156.44508715556051,inf,904.1201653286321,1010256.1471154549,inf,inf,inf,inf,inf,774575.6890278312,774575.6890278312
6054,1084461.3940524075,4322582617.432915,774349.048672226,625.9101686254302,inf,656.2726765145989,inf,58.93515222897788,1084461.3940524075,inf,inf,inf,inf,inf,774349.048672226,774349.048672226
6055,1123675.9473564078,1237299011.43871,696772.9362710277,230.4257625312821,inf,288.70661131933,inf,18.851709837780817,1123675.9473564078,inf,inf,inf,inf,inf,696772.9362710277,696772.9362710277
6056,1010849.9996729528,968465751.9641397,659021.1654826016,167.2650228202527,inf,130.2564233425481,inf,214.31807540560362,1010849.9996729528,inf,inf,inf,inf,inf,659021.1654826016,659021.1654826016
6057,1127404.451878538,4043747101.3231845,738335.0730988128,963.6854078112589,inf,737.5624974095952,inf,514.5752195368166,1127404.451878538,inf,inf,inf,inf,inf,738335.0730988128,738335.0730988128
6058,933869.427413566,8073865054.599717,621970.8531782366,656.1576915501704,inf,1021.3643305372884,inf,536.0156029408815,933869.427413566,inf,inf,inf,inf,inf,621970.8531782366,621970.8531782366
6059,1006477.2717336536,4373939835.2666645,774744.7007709577,1077.1810299538643,inf,897.1266789580682,inf,231.6622257292482,1006477.2717336536,inf,inf,inf,inf,inf,774744.7007709577,774744.7007709577
6060,1221091.062917811,3337388036.317076,812670.074224811,1004.5843944117303,inf,654.9517065359081,inf,30.51947291803693,1221091.062917811,inf,inf,inf,inf,inf,812670.074224811,812670.074224811
6061,1085296.7743770718,5175987495.550988,619605.2022732735,776.8948755832076,inf,419.0411142050927,inf,899.1134579793032,1085296.7743770718,inf,inf,inf,inf,inf,619605.2022732735,619605.2022732735
6062,1192602.7182084022,3318413285.8059516,816079.0685505503,769.635788381371,inf,640.403306582601,inf,94.04238838813066,1192602.7182084022,inf,inf,inf,inf,inf,816079.0685505503,816079.0685505503
6063,1046236.3663705122,3389001914.5180554,658954.6854813896,809.1678072522934,inf,827.9650567645037,inf,853.2788666632107,1046236.3663705122,inf,inf,inf,inf,inf,658954.6854813896,658954.6854813896
6064,1046344.7293898901,7842893428.175748,622381.4101934624,1007.143818101041,inf,333.2056578342277,inf,893.0887440728939,1046344.7293898901,inf,inf,inf,inf,inf,622381.4101934624,622381.4101934624
6065,1045429.5888952928,3113429071.956811,583767.2845972427,721.1133590467025,inf,750.5689859311935,inf,753.3881109068857,1045429.5888952928,inf,inf,inf,inf,inf,583767.2845972427,583767.2845972427
6066,1050044.9945393186,5483966821.319104,622642.984276017,989.5363442587407,inf,875.4453808411126,inf,623.041027140181,1050044.9945393186,inf,inf,inf,inf,inf,622642.984276017,622642.984276017
6067,1127727.5955466442,3305809147.2622995,735516.9618869496,1042.2348773076424,inf,989.9343034952981,inf,241.30911003466173,1127727.5955466442,inf,inf,inf,inf,inf,735516.9618869496,735516.9618869496
6068,1050566.3226860967,5183887509.906124,662325.4861858691,39.773559226006306,inf,816.8521167349436,inf,294.8772526066457,1050566.3226860967,inf,inf,inf,inf,inf,662325.4861858691,662325.4861858691
6069,1049135.1529349873,3692854028.7542276,735731.3886395914,750.5760369999257,inf,357.42932169624765,inf,906.2641765023172,1049135.1529349873,inf,inf,inf,inf,inf,735731.3886395914,735731.3886395914
6070,1126214.2357482307,321161310.16432625,774274.6467727025,783.9172849965472,inf,605.3310546343434,inf,1015.2096999142493,1126214.2357482307,inf,inf,inf,inf,inf,774274.6467727025,774274.6467727025
6071,1048678.6216212127,2886742533.091792,738786.4122783212,962.969294603288,inf,566.8350104635505,inf,226.50171448727457,1048678.6216212127,inf,inf,inf,inf,inf,738786.4122783212,738786.4122783212
6072,1010255.8411284916,7301525841.731264,856301.9002265953,607.0255916580628,inf,940.9259376922346,inf,976.4161306685849,1010255.8411284916,inf,inf,inf,inf,inf,856301.9002265953,856301.9002265953
6073,1049675.5160312261,3797378967.703709,658248.4386623817,1025.463399240536,inf,126.3581541238578,inf,509.3751478837656,1049675.5160312261,inf,inf,inf,inf,inf,658248.4386623817,658248.4386623817
6074,971373.0541021315,3049391624.7258887,657253.6344462979,876.5219590581501,inf,255.05710404331998,inf,802.9651561216597,971373.0541021315,inf,inf,inf,inf,inf,657253.6344462979,657253.6344462979
6075,1163596.3821990385,1331254851.650646,622856.9352333953,767.1601805513446,inf,750.1272271609947,inf,317.77213431586233,1163596.3821990385,inf,inf,inf,inf,inf,622856.9352333953,622856.9352333953
6076,1343691.0066500814,7186816634.877828,813414.3891835207,698.9776263531186,inf,601.2064174538156,inf,489.71022819882626,1343691.0066500814,inf,inf,inf,inf,inf,813414.3891835207,813414.3891835207
6077,1127370.970444402,7548356743.922414,735805.6075231425,632.1820871456279,inf,770.4468086052434,inf,221.2358122580192,1127370.970444402,inf,inf,inf,inf,inf,735805.6075231425,735805.6075231425
6078,968962.9777784074,5330822571.994343,738974.5967604695,677.9500173333981,inf,818.4267220029174,inf,420.4567541071643,968962.9777784074,inf,inf,inf,inf,inf,738974.5967604695,738974.5967604695
6079,933110.453642659,4367513467.132919,775282.7964428908,948.3069579327812,inf,644.4741906796507,inf,324.3282843273868,933110.453642659,inf,inf,inf,inf,inf,775282.7964428908,775282.7964428908
6080,851787.0317827279,1564883514.199341,583460.6914443882,942.297358433844,inf,122.11167227078656,inf,559.8879158083714,851787.0317827279,inf,inf,inf,inf,inf,583460.6914443882,583460.6914443882
6081,1050138.6436656702,4237773095.1123233,735607.1793194069,1026.7202121785465,inf,592.8835744152922,inf,1031.1859316662692,1050138.6436656702,inf,inf,inf,inf,inf,735607.1793194069,735607.1793194069
6082,1049752.0671759946,5253668489.68888,852847.8705558392,893.1504510377179,inf,442.34918388041666,inf,60.999754278670046,1049752.0671759946,inf,inf,inf,inf,inf,852847.8705558392,852847.8705558392
6083,930256.2056314765,6704178490.478862,889946.4569244955,742.023153319722,inf,887.5942310022081,inf,233.01662398399822,930256.2056314765,inf,inf,inf,inf,inf,889946.4569244955,889946.4569244955
